lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
10482.795280,10573.334266,10550.536062,10550.536062,10952.971337,12912.475382,12830.371258,1.883951,2.926679,2.966412,2.926683,301.946824,302.443075,300.000000,New,4,232028,36346
0.000000,20672.196647,20643.097287,20643.097287,21067.567030,23174.021591,23057.948560,0.057979,0.555011,0.592932,0.555024,238.028533,303.224767,300.000000,Farkas,4,232121,37288
0.000000,10573.183877,10550.358692,10550.358692,10948.327418,12912.438691,12847.871258,0.062358,1.113596,1.153793,1.113610,57.010348,303.410817,300.000000,Farkas,4,230114,36280
0.000000,10573.367875,10550.565211,10550.565211,10952.557165,12912.475382,12830.371258,0.059628,1.102430,1.142318,1.102433,302.656730,303.269592,300.000000,Farkas,4,233962,36546
0.000000,10573.463603,10550.669417,10550.669417,10952.468546,12912.438691,12166.307986,0.061382,1.084006,1.123904,1.084010,29.365146,303.495001,300.000000,Farkas,4,249266,39348
0.000000,10572.829306,10550.032105,10550.032105,10952.982822,12912.475382,12761.856365,0.061249,1.058349,1.098191,1.058352,1.108233,303.222628,300.000000,Farkas,4,237309,36375
0.000000,15611.082848,15588.150015,15588.150015,15988.122870,17498.099974,17498.099974,0.055514,1.469118,1.503594,1.469133,1.511114,303.082652,300.000000,Farkas,4,248489,38195
0.000000,10573.570329,10550.749447,10550.749447,10949.240489,12912.475382,12847.871258,0.060997,1.065153,1.105053,1.065159,56.743159,303.394049,300.000000,Farkas,4,229392,36372
0.000000,10573.101954,10550.289096,10550.289096,10953.553006,12912.475382,12760.856365,0.055733,1.105776,1.145657,1.105789,1.155748,303.362100,300.000000,Farkas,4,235109,36800
0.000000,15610.495054,15587.597214,15587.597214,15987.051847,17500.099974,17500.099974,0.058973,1.480850,1.515193,1.480856,1.522733,303.325788,300.000000,Farkas,4,246673,38245
0.000000,5572.970192,5518.099968,5518.099968,5950.791778,7723.099994,7669.871268,0.060049,0.927507,0.968163,0.927510,130.303745,302.876031,300.000000,Farkas,4,225433,35625
