lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
134.915590,135.914844,135.221602,144.732393,144.732393,154.000000,148.000000,3.458446,4.553914,7.528264,4.553930,7.617008,300.567938,300.000000,New,4,192279,7966
134.983523,135.994833,134.983523,141.578525,141.578525,153.000000,148.000000,3.703201,5.395564,7.734046,5.395570,183.126140,300.343118,300.000000,New,4,131944,8813
134.915590,135.914844,135.236487,145.046345,145.112709,154.000000,150.000000,3.487844,4.580491,6.994458,4.580496,7.111851,301.394026,300.000000,New,4,179231,11016
134.942585,135.636062,134.942585,143.694493,143.694493,152.000000,149.000000,15.039740,16.089734,19.401184,16.089741,23.891661,300.856649,300.000000,New,4,153715,7435
135.426204,136.469375,135.720091,143.321743,144.112864,153.000000,150.000000,3.511347,5.595337,8.876077,5.595341,8.984744,301.844546,300.000000,New,4,147269,11227
134.915590,135.820187,134.915590,143.533962,143.533962,154.000000,148.000000,15.128714,16.103423,19.737443,16.103428,19.879917,300.112133,300.000000,New,4,143990,7261
134.047115,135.037325,134.047115,142.290486,142.290486,153.000000,150.000000,7.334931,8.370006,10.796478,8.370010,10.944647,301.349965,300.000000,New,4,152166,8656
134.907507,136.283889,135.213509,145.520246,145.520246,152.000000,149.000000,3.395310,4.488694,7.333651,4.488698,7.880553,300.087822,300.000000,New,4,201543,9736
134.434375,135.782917,134.732289,143.292709,143.972242,152.000000,148.000000,4.483623,5.412627,8.247126,5.412632,8.347581,300.146643,300.000000,New,4,164198,11152
134.915590,136.227313,134.915590,142.708097,142.708097,154.000000,148.000000,15.189385,16.218511,18.766819,16.218518,228.725587,301.215809,300.000000,New,4,125329,7975
134.915590,135.914844,135.221602,144.732393,144.732393,154.000000,148.000000,3.462811,4.556992,7.524001,4.556998,7.612466,300.106402,300.000000,New,4,192063,7962
