lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
134.915590,135.914844,135.221602,144.732393,144.732393,154.000000,148.000000,3.477299,4.575496,7.569930,4.575511,7.658877,300.598490,300.000000,New,4,191429,7930
134.983523,135.932251,134.983523,141.878353,143.460671,153.000000,149.000000,2.376955,4.072271,7.680615,4.072279,8.320164,301.916982,300.000000,Old,4,141375,11229
134.915590,135.914844,135.221602,144.876837,144.876837,154.000000,148.000000,1.794825,2.893612,5.807785,2.893618,6.342838,300.781315,300.000000,Old,4,169493,7694
134.942585,135.914844,135.437928,142.927819,142.927819,152.000000,148.000000,2.005403,3.055537,6.394198,3.055552,6.514732,301.387270,300.000000,Old,4,186112,9651
135.426204,136.353750,135.850691,144.099467,144.099467,153.000000,150.000000,1.956690,4.050730,7.276316,4.050734,25.468907,300.444738,300.000000,Old,4,179388,10484
134.915590,135.817528,135.221602,143.772450,143.772450,154.000000,148.000000,2.182108,3.150913,5.697486,3.150927,5.866158,301.053415,300.000000,Old,4,169642,8648
134.047115,135.013125,134.225029,142.782704,144.116970,153.000000,148.000000,2.193184,3.231526,6.195916,3.231530,6.283083,300.419042,300.000000,Old,4,190255,11155
134.907507,135.977344,135.213509,144.562437,144.562961,152.000000,148.000000,1.953486,3.047893,6.020835,3.047898,13.407035,301.140877,300.000000,Old,4,189993,9154
134.434375,135.445364,134.732289,144.760877,147.000000,152.000000,147.000000,2.029878,2.971531,5.805757,2.971535,5.884330,274.751710,300.000000,Old,4,175028,7956
134.915590,135.914844,135.221602,143.048265,143.048265,154.000000,148.000000,2.267052,3.298563,5.868943,3.298571,6.017432,302.579398,300.000000,Old,4,168279,9897
134.915590,135.914844,135.221602,144.944557,144.944557,154.000000,148.000000,1.828742,2.924728,5.533642,2.924735,38.870708,300.105055,300.000000,Old,4,182494,9524
