lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,1.040552,1.376753,1.703427,1.376736,1.708162,2.554999,300.000000,New,16,2564,244
0.000000,25.148515,24.978968,26.196553,31.000000,31.000000,31.000000,0.058906,0.147463,0.558936,0.147477,0.566790,0.922867,300.000000,Farkas,16,1451,72
0.000000,24.227723,24.010208,24.912496,33.000000,34.000000,33.000000,0.062675,0.412028,0.655988,0.412040,0.979049,1.274271,300.000000,Farkas,16,1832,154
0.000000,27.327025,25.468309,26.661079,34.000000,34.000000,34.000000,0.063601,0.263756,0.640802,0.263775,0.644912,1.260972,300.000000,Farkas,16,2042,154
0.000000,26.613861,24.953375,26.224535,30.000000,30.000000,30.000000,0.067790,0.284598,0.679520,0.284605,0.684643,0.852937,300.000000,Farkas,16,992,28
0.000000,27.313938,25.324265,26.730219,30.000000,30.000000,30.000000,0.063282,0.194552,0.515472,0.194566,0.520276,0.653610,300.000000,Farkas,16,781,18
0.000000,26.910891,25.221975,26.614189,34.000000,34.000000,34.000000,0.060567,0.263592,0.643089,0.263605,0.650357,1.302901,300.000000,Farkas,16,2173,162
0.000000,24.415842,24.384052,25.655378,33.000000,33.000000,33.000000,0.060291,0.372797,0.716627,0.372814,0.721900,1.278740,300.000000,Farkas,16,1787,126
0.000000,24.712871,24.069001,25.400403,30.000000,30.000000,30.000000,0.065974,0.311604,0.743069,0.311611,0.750918,1.036798,300.000000,Farkas,16,1298,46
0.000000,25.742574,24.538563,25.695507,31.000000,31.000000,31.000000,0.059735,0.160898,0.622053,0.160913,0.627742,0.925785,300.000000,Farkas,16,1390,60
0.000000,27.987098,26.551076,27.701371,34.000000,34.000000,34.000000,0.062638,0.228327,0.672070,0.228342,0.677247,1.173498,300.000000,Farkas,16,1770,106
