lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
10482.795280,10660.962990,10658.658628,10658.658628,10943.063584,12912.475382,12001.167086,35.114168,36.160823,36.199579,36.160823,36.211605,300.516524,300.000000,New,64,231485,35479
0.000000,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.786067,0.881916,0.000000,0.881932,0.881931,0.883809,300.000000,Farkas,64,0,0
0.000000,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.791449,0.894191,0.000000,0.894194,0.894190,0.896081,300.000000,Farkas,64,0,0
0.000000,0.000221,0.000221,0.000000,0.000230,0.000230,0.000230,0.793014,0.853566,0.000000,0.853577,0.853577,0.857030,300.000000,Farkas,64,0,0
0.000000,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.797600,0.893866,0.000000,0.893872,0.893867,0.895742,300.000000,Farkas,64,0,0
0.000000,0.000222,0.000221,0.000000,0.000230,0.000230,0.000230,0.858023,0.900855,0.000000,0.900859,0.900853,0.904262,300.000000,Farkas,64,0,0
0.000000,0.000222,0.000221,0.000000,0.000230,0.000230,0.000230,0.861221,0.932311,0.000000,0.932314,0.932309,0.935678,300.000000,Farkas,64,0,0
0.000000,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.778352,0.890849,0.000000,0.890863,0.890862,0.892755,300.000000,Farkas,64,0,0
0.000000,0.000221,0.000221,0.000000,0.000230,0.000230,0.000230,0.766346,0.875069,0.000000,0.875082,0.875082,0.878489,300.000000,Farkas,64,0,0
0.000000,0.000221,0.000221,0.000000,0.000230,0.000230,0.000230,0.769856,0.839807,0.000000,0.839820,0.839820,0.843230,300.000000,Farkas,64,0,0
0.000000,0.000221,0.000221,0.000000,0.000240,0.000240,0.000240,0.825150,1.021633,0.000000,1.021648,1.021647,1.023530,300.000000,Farkas,64,0,0
