instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000003,0.000003,0.000003,7.078154,1,15433,3600.000000,0,0,0,GUROBI,1
1,None,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000004,0.000004,0.000004,7.058300,1,15433,3600.000000,0,0,0,GUROBI,1
2,None,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000003,0.000003,0.000003,7.151324,1,15433,3600.000000,0,0,0,GUROBI,1
3,None,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000003,0.000003,0.000003,9.634797,1,22309,3600.000000,0,0,0,GUROBI,1
4,None,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000002,0.000002,0.000002,10.479304,1,25581,3600.000000,0,0,0,GUROBI,1
5,None,16,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000003,0.000003,0.000003,9.734033,1,20550,3600.000000,0,0,0,GUROBI,1
