lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
-100.000000,-97.000000,-99.000000,-82.440249,-69.449253,-47.000000,-56.000000,2.482761,2.948208,11.440923,2.948229,11.597732,302.390036,300.000000,New,4,124990,11136,7
-100.000000,-98.000000,-99.000000,-82.627724,-82.627724,-47.000000,-56.000000,0.605164,1.069472,9.378843,1.069486,9.528015,302.463116,300.000000,Farkas,4,116331,10132,7
-100.000000,-97.000000,-99.000000,-81.996972,-81.996972,-47.000000,-57.000000,0.621538,1.083690,10.244919,1.083699,10.441415,302.341296,300.000000,Farkas,4,132297,10398,7
-100.000000,-98.000000,-99.000000,-82.202136,-81.979307,-46.000000,-56.000000,0.597414,1.119283,10.228285,1.119293,10.468795,300.340284,300.000000,Farkas,4,121852,10106,7
-100.000000,-98.000000,-99.000000,-82.415866,-82.415866,-47.000000,-56.000000,0.648740,1.116109,10.044429,1.116118,10.235681,301.490919,300.000000,Farkas,4,126455,8818,7
-100.000000,-100.000000,-99.000000,-82.569425,-66.156266,-47.000000,-55.000000,0.670964,1.142546,7.304129,1.142552,7.474915,300.297712,300.000000,Farkas,4,135682,11531,7
-100.000000,-97.000000,-99.000000,-82.245158,-82.245158,-47.000000,-56.000000,0.736433,1.200351,10.259500,1.200360,10.482918,302.828012,300.000000,Farkas,4,118702,10826,7
-100.000000,-97.000000,-99.000000,-82.112543,-63.719371,-47.000000,-55.000000,0.675417,1.138657,9.843208,1.138666,10.066959,300.255559,300.000000,Farkas,4,129715,11778,7
-100.000000,-97.000000,-99.000000,-82.608891,-82.608891,-47.000000,-56.000000,0.669459,1.129876,10.061389,1.129885,10.211344,302.446202,300.000000,Farkas,4,123919,10471,7
-100.000000,-97.000000,-99.000000,-81.664330,-81.664330,-47.000000,-57.000000,0.657596,1.119496,10.062300,1.119503,10.237373,300.273820,300.000000,Farkas,4,123713,9814,7
-100.000000,-98.000000,-99.000000,-82.551633,-65.513960,-47.000000,-54.000000,0.686266,1.164957,10.069792,1.164966,10.233693,300.288270,300.000000,Farkas,4,120303,11283,7
