lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10482.795280,10482.795280,10482.795280,10953.182265,12912.475382,12310.694361,0.204719,1.588228,1.605637,1.588138,283.894660,304.546639,300.000000,None,64,391234,59724,0
10482.845029,10482.845029,10482.845029,10482.845029,10954.026271,12912.475382,12327.468031,0.017669,1.007313,1.024446,1.007313,274.942027,300.692283,300.000000,None,64,388428,61153,0
5471.121090,5471.121090,5471.121090,5472.511484,5977.560607,7723.099994,6855.263061,0.018509,0.884354,0.910730,0.884359,285.403559,300.872646,300.000000,None,64,403218,59076,0
10482.656375,10482.656375,10482.656375,10482.656375,10957.942162,12912.475382,12303.589689,0.016089,1.017919,1.035131,1.017924,237.385436,301.201189,300.000000,None,64,397835,61601,0
15517.164770,15517.164770,15517.164770,15517.164770,16012.673098,17500.099974,16952.859741,0.019538,1.423686,1.440153,1.423690,267.704107,301.335763,300.000000,None,64,427703,66043,0
10482.871408,10482.871408,10482.871408,10482.871408,10950.119002,12912.475382,12323.694361,0.016909,1.051137,1.068299,1.051140,298.298678,300.708888,300.000000,None,64,401759,61736,0
522.519099,522.519099,522.519099,542.308240,963.643126,2271.167106,2189.903383,0.018790,0.977971,1.075817,0.977974,242.749563,301.171752,300.000000,None,64,438514,64825,0
10482.601269,10482.601269,10482.601269,10482.601269,10958.033118,12912.475382,12303.589689,0.017404,1.061435,1.078672,1.061436,236.879992,300.886012,300.000000,None,64,395526,61773,0
10482.773697,10482.773697,10482.773697,10482.773697,10953.611544,12912.475382,12310.694361,0.017127,1.035753,1.052934,1.035754,279.581049,300.780550,300.000000,None,64,394531,59919,0
10482.896292,10482.896292,10482.896292,10482.896292,10961.293339,12912.475382,12013.815772,0.017813,1.036318,1.053509,1.036321,162.448301,300.629085,300.000000,None,64,400801,62722,0
10482.755666,10482.755666,10482.755666,10482.755666,10956.318516,12912.475382,12013.815772,0.016131,1.007197,1.024475,1.007201,229.628359,300.731514,300.000000,None,64,401137,61698,0
