instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10573.334266,10550.536062,10550.536062,11047.149972,12912.475382,12014.892379,1.910211,2.951051,2.990593,2.951060,529.524166,1212.024669,1200.000000,New,4,912800,143153,5
1,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.063771,0.166579,0.168389,0.166573,0.166572,0.168380,1200.000000,Farkas,4,0,0,5
2,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.068264,0.098729,0.102163,0.098741,0.098741,0.102157,1200.000000,Farkas,4,0,0,5
3,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.068032,0.197119,0.199036,0.197132,0.197132,0.199030,1200.000000,Farkas,4,0,0,5
4,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.069212,0.232862,0.234746,0.232876,0.232875,0.234740,1200.000000,Farkas,4,0,0,5
5,0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,0.073784,0.197343,0.199255,0.197356,0.197356,0.199250,1200.000000,Farkas,4,0,0,5
6,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.072553,0.190757,0.192645,0.190773,0.190771,0.192639,1200.000000,Farkas,4,0,0,5
7,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.066834,0.096553,0.099916,0.096567,0.096567,0.099910,1200.000000,Farkas,4,0,0,5
8,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.067379,0.188986,0.190887,0.189001,0.189001,0.190881,1200.000000,Farkas,4,0,0,5
9,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.064716,0.121378,0.123272,0.121390,0.121389,0.123266,1200.000000,Farkas,4,0,0,5
10,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.066774,0.182671,0.184563,0.182686,0.182685,0.184557,1200.000000,Farkas,4,0,0,5
