instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10609.560145,10595.690820,10595.690820,11048.712530,12912.475382,11801.185729,7.094313,8.147716,8.188189,8.147729,1026.795084,1201.790328,1200.000000,New,16,1004755,157080,17
1,9585.022018,9593.572542,9593.572542,9593.572542,10064.648544,12310.441563,10832.907478,1.837180,2.217990,2.255072,2.218004,292.268768,1201.941468,1200.000000,Old,16,1030957,163412,17
2,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.646044,0.670845,0.674284,0.670858,0.670857,0.674276,1200.000000,Old,16,0,0,17
3,0.000232,0.000232,0.000232,0.000232,0.000240,0.000240,0.000240,1.864796,2.189914,2.193357,2.189922,2.189920,2.193345,1200.000000,Old,16,0,0,17
4,10483.513741,10610.296409,10607.222238,10607.222238,11106.902066,12916.099984,11876.694361,2.468797,3.460289,3.498944,3.460294,988.542950,1201.934457,1200.000000,Old,16,926274,149363,17
5,10589.299920,10593.612343,10592.637617,10592.637617,11064.199528,12434.177453,11819.257149,1.963056,3.885122,3.921445,3.885135,362.105203,1202.254140,1200.000000,Old,16,975248,160434,17
6,0.000240,0.000224,0.000240,0.000240,0.000250,0.000250,0.000250,0.864161,0.925648,0.929160,0.925659,0.925658,0.929153,1200.000000,Old,16,0,0,17
7,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.484134,0.647569,0.649531,0.647573,0.647568,0.649511,1200.000000,Old,16,0,0,17
8,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.534401,0.589762,0.591632,0.589766,0.589761,0.591612,1200.000000,Old,16,0,0,17
9,4235.907337,4389.723072,4376.397971,4376.397971,5080.080145,8099.210721,6057.253018,2.052155,3.052394,3.091648,3.052409,317.394907,1202.288537,1200.000000,Old,16,999358,157977,17
