lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
-100.000000,-97.000000,-99.000000,-82.440249,-68.258596,-47.000000,-56.000000,2.468266,2.933384,11.388061,2.933401,11.545141,302.435297,300.000000,New,4,125116,11142,7
-100.000000,-100.000000,-99.000000,-82.483806,-82.483806,-47.000000,-56.000000,0.993533,1.582334,9.135025,1.582352,9.370521,302.647750,300.000000,Old,4,117263,9715,7
-100.000000,-100.000000,-100.000000,-83.985448,-83.985448,-47.000000,-57.000000,1.055977,1.659309,10.646564,1.659316,10.801644,302.183153,300.000000,Old,4,116214,10461,7
-100.000000,-97.000000,-99.016785,-82.219205,-67.540529,-47.000000,-56.000000,0.858426,1.385967,9.670449,1.385975,9.823186,300.365452,300.000000,Old,4,128431,11365,7
-100.000000,-98.000000,-99.000000,-82.258624,-82.258624,-31.000000,-56.000000,1.047127,2.224942,11.488053,2.224946,11.669747,302.660952,300.000000,Old,4,124384,9970,7
-100.000000,-97.000000,-99.000000,-82.226491,-82.226491,-51.000000,-56.000000,0.967781,1.636091,10.939677,1.636098,11.116225,302.528131,300.000000,Old,4,114319,10279,7
-101.000000,-98.000000,-100.000000,-79.268070,-56.000000,-46.000000,-56.000000,0.972177,1.650430,10.672395,1.650439,10.858526,73.665092,300.000000,Old,4,25799,1915,7
-100.000000,-97.000000,-99.000000,-82.371465,-82.370809,-48.000000,-57.000000,1.002500,1.559399,11.258007,1.559407,11.376568,302.371809,300.000000,Old,4,133447,10431,7
-100.000000,-99.000000,-99.000000,-82.816558,-63.368039,-47.000000,-55.000000,1.001860,1.462131,10.928748,1.462139,11.090425,302.363790,300.000000,Old,4,112661,11291,7
-100.000000,-97.000000,-99.000000,-82.143930,-82.143930,-47.000000,-56.000000,0.921406,1.457084,9.495267,1.457091,9.692792,300.232810,300.000000,Old,4,119595,10544,7
-100.000000,-97.000000,-99.000000,-84.062524,-65.127393,-48.000000,-55.000000,1.039685,1.638150,9.974517,1.638157,10.121333,300.249723,300.000000,Old,4,113696,11168,7
