lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
33.845278,34.413333,33.845278,34.853468,35.734374,37.000000,37.000000,6.574714,7.006265,8.438727,7.006169,8.499096,300.338569,300.000000,New,16,139451,20243,17
33.928611,34.523333,34.199167,35.017275,35.988797,37.000000,37.000000,5.674083,6.209790,7.928500,6.209794,7.972387,300.261409,300.000000,New,16,177489,18643,17
33.845278,34.440000,34.007161,35.114461,35.903391,37.000000,37.000000,18.052919,18.438460,20.247860,18.438460,20.290531,300.316726,300.000000,New,16,140729,20162,17
33.845278,34.415000,34.115833,35.143333,35.910446,37.000000,37.000000,5.567381,5.941290,7.516887,5.941305,7.554931,300.290552,300.000000,New,16,151849,21441,17
33.845278,34.428750,33.845278,35.024359,35.868817,37.000000,37.000000,5.553469,6.745499,8.387683,6.745505,8.426850,300.292963,300.000000,New,16,157728,19870,17
33.828333,34.335000,33.828333,34.859395,35.785311,37.000000,37.000000,6.050218,6.846607,8.317688,6.846612,8.358332,300.299362,300.000000,New,16,172351,20242,17
33.928611,34.500972,34.199167,35.134546,36.000553,37.000000,37.000000,5.798305,6.302449,7.774015,6.302456,7.811424,300.326229,300.000000,New,16,162122,21320,18
33.845278,34.413333,33.845278,35.097375,35.889004,37.000000,37.000000,6.395981,7.118046,8.441607,7.118046,8.470794,300.358699,300.000000,New,16,149242,22213,17
33.914444,34.505417,33.914444,34.738020,35.714262,37.000000,37.000000,17.977708,18.717338,20.174280,18.717342,20.207163,300.285484,300.000000,New,16,153624,19020,18
33.761944,34.340625,33.761944,35.244539,36.133750,37.000000,37.000000,17.254301,17.665987,19.318567,17.665990,19.373713,300.298043,300.000000,New,16,136246,21452,17
33.845278,34.440000,33.845278,35.200455,35.914898,37.000000,37.000000,6.575273,7.054419,8.502757,7.054424,8.548216,300.298545,300.000000,New,16,156932,19848,17
