instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10660.962990,10658.658628,10658.658628,11049.719471,12912.475382,11877.694361,35.815861,36.858795,36.897315,36.858619,877.843374,1201.918393,1200.000000,New,64,1012692,157309,65
1,0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,0.807369,0.886045,0.887932,0.886059,0.886057,0.887924,1200.000000,Farkas,64,0,0,65
2,0.000230,0.000222,0.000230,0.000230,0.000250,0.000250,0.000250,0.982312,1.095731,1.097572,1.095743,1.095741,1.097563,1200.000000,Farkas,64,0,0,65
3,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.825395,0.915861,0.917744,0.915871,0.915868,0.917733,1200.000000,Farkas,64,0,0,65
4,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.786074,0.948784,0.950748,0.948802,0.948802,0.950743,1200.000000,Farkas,64,0,0,65
5,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.774316,0.882839,0.884731,0.882851,0.882850,0.884722,1200.000000,Farkas,64,0,0,65
6,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.866528,0.989916,0.991843,0.989932,0.989932,0.991837,1200.000000,Farkas,64,0,0,65
7,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.732179,0.840813,0.842684,0.840828,0.840828,0.842679,1200.000000,Farkas,64,0,0,65
8,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.845319,1.009430,1.011368,1.009442,1.009442,1.011363,1200.000000,Farkas,64,0,0,65
9,0.000236,0.000224,0.000236,0.000236,0.000260,0.000260,0.000260,1.017393,1.226847,1.228784,1.226859,1.226859,1.228777,1200.000000,Farkas,64,0,0,65
10,15316.807984,15323.516649,15316.807984,15316.807984,16746.099101,19435.132084,17766.928396,0.899133,1.447972,1.464091,1.447986,206.409507,1202.545366,1200.000000,Farkas,64,1533702,244115,65
