lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
33.845278,34.625000,33.845278,34.865233,34.865233,37.000000,37.000000,274.788977,275.224282,276.897645,275.224196,276.937196,300.017708,300.000000,New,64,16971,1778,66
33.928611,34.092500,33.928611,35.265894,35.903707,37.000000,37.000000,1.545180,2.081915,3.009368,2.081916,3.046459,300.296876,300.000000,Farkas,64,151831,19527,66
33.845278,34.009167,33.845278,34.623168,35.747223,37.000000,37.000000,1.544082,1.930704,3.389066,1.930707,3.432536,300.312556,300.000000,Farkas,64,162887,20333,66
33.845278,34.009167,33.845278,35.064212,35.827080,37.000000,37.000000,1.557090,1.932553,3.633629,1.932560,3.682211,300.299241,300.000000,Farkas,64,148886,20648,66
33.845278,34.009167,33.845278,35.061104,35.842185,37.000000,37.000000,1.546791,2.736568,4.476373,2.736574,4.537788,300.282826,300.000000,Farkas,64,155467,19286,66
33.828333,34.009167,33.828333,35.217298,36.011875,37.000000,37.000000,1.538164,2.333824,3.302453,2.333839,3.348566,300.294521,300.000000,Farkas,64,154896,20784,66
33.928611,34.092500,33.928611,35.248222,36.063819,37.000000,37.000000,1.539706,2.046173,3.636597,2.046178,3.684474,300.287484,300.000000,Farkas,64,174106,19520,66
33.845278,34.009167,33.845278,35.302349,35.931235,37.000000,37.000000,1.545268,2.267399,3.821145,2.267403,3.852870,300.300143,300.000000,Farkas,64,167091,18984,66
33.914444,34.050833,33.914444,34.917786,35.803358,37.000000,37.000000,1.554486,2.294701,3.835157,2.294709,3.872597,300.273889,300.000000,Farkas,64,155582,20472,66
33.761944,33.925833,33.761944,34.895603,35.828388,37.000000,37.000000,1.554115,1.965759,3.465846,1.965761,3.500412,300.304128,300.000000,Farkas,64,155546,20467,66
