instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,38893.903641,38893.903641,38893.903641,38893.903641,39583.904266,40560.054142,40005.054142,0.011087,0.443515,0.456673,0.443521,39.863388,1219.112790,1200.000000,None,4,2019709,338438,0
1,0.000222,0.000222,0.000222,0.000222,0.000230,0.000230,0.000230,0.007677,0.072962,0.076275,0.072978,0.072978,0.076269,1200.000000,None,4,0,0,0
2,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.008070,0.074870,0.076690,0.074882,0.074882,0.076683,1200.000000,None,4,0,0,0
3,0.000216,0.000216,0.000216,0.000216,0.000230,0.000230,0.000230,0.010961,0.065185,0.067013,0.065196,0.065194,0.067004,1200.000000,None,4,0,0,0
4,0.000215,0.000215,0.000215,0.000215,0.000220,0.000220,0.000220,0.007713,0.045151,0.048402,0.045164,0.045162,0.048396,1200.000000,None,4,0,0,0
5,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.008685,0.068414,0.070217,0.068423,0.068422,0.070208,1200.000000,None,4,0,0,0
6,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.007194,0.097130,0.098945,0.097141,0.097141,0.098939,1200.000000,None,4,0,0,0
7,0.000214,0.000214,0.000214,0.000214,0.000230,0.000230,0.000230,0.008536,0.093832,0.095641,0.093844,0.093844,0.095635,1200.000000,None,4,0,0,0
8,0.000215,0.000215,0.000215,0.000215,0.000220,0.000220,0.000220,0.008484,0.030371,0.033620,0.030382,0.030382,0.033614,1200.000000,None,4,0,0,0
9,0.000216,0.000216,0.000216,0.000216,0.000230,0.000230,0.000230,0.007352,0.101684,0.103495,0.101697,0.101697,0.103489,1200.000000,None,4,0,0,0
10,0.000217,0.000217,0.000217,0.000217,0.000230,0.000230,0.000230,0.008294,0.052065,0.053904,0.052076,0.052076,0.053898,1200.000000,None,4,0,0,0
