lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10482.795280,10482.795280,10482.795280,10953.355105,12912.475382,12310.694361,0.225842,1.594607,1.611968,1.594510,283.692310,304.627066,300.000000,None,4,391655,59778,0
9585.022018,9585.022018,9585.022018,9585.022018,10015.057586,12310.441563,10832.907478,0.013865,0.392542,0.409582,0.392544,209.847291,301.167558,300.000000,None,4,419324,65091,0
0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.014838,0.039651,0.043061,0.039651,0.039645,0.043040,300.000000,None,4,0,0,0
0.000232,0.000232,0.000232,0.000232,0.000240,0.000240,0.000240,0.008635,0.343553,0.346998,0.343566,0.343565,0.346992,300.000000,None,4,0,0,0
10483.513741,10483.513741,10483.513741,10483.513741,11022.270393,12916.099984,11984.263051,0.011386,0.993393,1.010294,0.993407,267.601390,301.045977,300.000000,None,4,416715,67470,0
10589.299920,10589.299920,10589.299920,10589.299920,10983.696010,12434.177453,11819.257149,0.018703,1.943726,1.960573,1.943729,217.182926,300.852402,300.000000,None,4,412819,67538,0
0.000240,0.000240,0.000240,0.000240,0.000250,0.000250,0.000250,0.011393,0.072659,0.076162,0.072662,0.072657,0.076143,300.000000,None,4,0,0,0
0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.010690,0.172969,0.174902,0.172982,0.172982,0.174897,300.000000,None,4,0,0,0
0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.008180,0.062536,0.064412,0.062550,0.062549,0.064407,300.000000,None,4,0,0,0
4235.907337,4235.907337,4235.907337,4235.907337,4953.277690,8099.210721,6057.253018,0.007688,1.011167,1.027415,1.011182,266.795577,300.759469,300.000000,None,4,382894,59560,0
4740.965818,4740.965818,4740.965818,4740.965818,5163.452835,6688.856269,6116.981716,0.012205,1.005112,1.020954,1.005115,274.199953,300.693599,300.000000,None,4,398453,61038,0
