lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
44.555312,45.336605,44.555312,46.182614,46.182614,53.000000,49.000000,20.034262,21.036510,24.154327,21.036526,24.283984,300.170933,300.000000,New,16,130380,10749,20
44.555312,44.644687,44.555313,47.043346,47.043346,51.000000,49.000000,1.177881,2.391255,5.492230,2.391270,5.567055,300.103482,300.000000,Farkas,16,161210,9416,20
44.555312,44.721944,44.555312,46.602967,47.460263,51.000000,49.000000,1.171510,2.488974,6.081585,2.488979,6.185900,300.179401,300.000000,Farkas,16,145106,11535,20
44.555312,44.854007,44.555313,46.442640,47.255899,51.000000,49.000000,1.213083,2.201118,5.620325,2.201126,6.217622,300.246583,300.000000,Farkas,16,152244,11133,20
44.524063,44.676875,44.524062,47.022983,47.022983,51.000000,49.000000,1.197312,4.057520,7.326959,4.057535,7.441455,300.147167,300.000000,Farkas,16,167798,9834,20
44.555312,44.719063,44.555312,47.048138,47.417974,53.000000,49.000000,1.171710,2.263141,5.440724,2.263156,6.067222,300.158991,300.000000,Farkas,16,151437,11239,20
44.492812,44.582188,44.492813,46.737080,46.737080,51.000000,49.000000,1.204760,2.559784,4.835736,2.559787,4.944868,300.376974,300.000000,Farkas,16,158634,9768,20
44.524062,44.686164,44.524063,46.656547,47.150015,52.000000,49.000000,1.201570,2.227004,5.545722,2.227020,5.646911,300.134048,300.000000,Farkas,16,143745,11120,20
44.555312,44.721944,44.555313,46.861701,46.861701,52.000000,49.000000,1.200615,2.306553,5.485319,2.306555,5.579981,300.081529,300.000000,Farkas,16,179790,9707,20
44.524063,44.676875,44.524063,46.479848,46.479848,51.000000,49.000000,1.229190,2.351570,6.002578,2.351575,6.614491,300.184656,300.000000,Farkas,16,149757,11001,20
44.601406,44.660312,44.601406,46.766070,46.766070,51.000000,49.000000,1.172072,4.961880,8.241405,4.961888,8.856982,300.162003,300.000000,Farkas,16,164467,8704,20
