lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
8877.000000,8894.285714,8894.285714,9962.000000,11058.857143,17928.000000,14641.000000,2.523844,4.388499,5.136358,4.388451,273.257233,300.354586,300.000000,New,4,196401,19143,4
8880.428571,8897.714286,8897.714286,10488.000000,11269.214286,100000000000000007629769841091887003294964970946560.000000,14986.000000,0.067290,0.371222,1.427585,8.242413,247.878614,300.353678,300.000000,Farkas,4,212468,18441,4
8739.571429,8763.214286,8752.760888,9443.000000,11269.791209,17429.000000,11389.000000,0.063753,0.836746,1.855474,0.836761,292.033924,300.308232,300.000000,Farkas,4,263510,22748,4
8840.953668,8845.229692,8842.725921,10488.000000,11253.655678,21779.000000,13464.000000,0.072465,0.450612,1.747613,0.450618,229.094281,300.413942,300.000000,Farkas,4,205952,17395,4
9253.428571,9253.428571,9253.428571,13092.994852,13326.000000,15728.000000,13326.000000,0.072443,0.587451,1.100536,0.587457,34.171005,37.953433,300.000000,Farkas,4,42763,4237,4
8858.500000,8858.500000,8858.500000,10681.000000,11547.000000,27886.000000,11547.000000,0.062976,0.408582,1.436207,0.408587,227.818015,230.611204,300.000000,Farkas,4,218638,20069,4
8893.915584,8899.629870,8896.972527,9962.000000,11188.000000,29313.000000,11188.000000,0.067562,0.741503,1.228056,0.741508,31.073640,46.597298,300.000000,Farkas,4,45825,3689,4
8878.142857,8895.428571,8895.428571,10240.998498,10926.000000,100000000000000007629769841091887003294964970946560.000000,10926.000000,0.066194,0.474665,1.842396,2.875878,53.842359,70.613217,300.000000,Farkas,4,66481,4852,4
8638.942857,8681.657143,8638.942857,8917.000000,11294.285708,100000000000000007629769841091887003294964970946560.000000,14491.000000,0.070650,0.806338,1.196593,1.814747,251.275698,300.388946,300.000000,Farkas,4,226893,20162,4
8870.714286,8894.285714,8884.779473,10664.000000,11186.761882,100000000000000007629769841091887003294964970946560.000000,14495.000000,0.063246,0.282749,0.708935,1.634612,67.859321,300.432853,300.000000,Farkas,4,205003,19529,4
8767.190476,8789.809524,8781.927910,10264.000000,11499.000000,100000000000000007629769841091887003294964970946560.000000,11991.000000,0.065273,0.361873,1.691707,2.559131,166.120124,300.380407,300.000000,Farkas,4,273919,23350,4
