instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,3.845030,4.177633,4.349492,4.177530,4.357034,5.278306,1200.000000,New,64,2307,206,69
1,20.221439,30.202532,20.221439,24.970089,34.000000,34.000000,34.000000,0.257244,0.479269,0.797449,0.479281,0.803669,1.454248,1200.000000,Farkas,64,2022,202,69
2,20.642129,29.860782,23.449874,25.473159,34.000000,34.000000,34.000000,0.264206,0.584155,0.949078,0.584166,0.956077,1.560040,1200.000000,Farkas,64,1992,158,69
3,20.284541,29.951220,23.887527,26.176724,34.000000,34.000000,34.000000,0.262254,0.472941,0.835814,0.472953,0.843499,1.594478,1200.000000,Farkas,64,2304,176,69
4,20.482799,29.783148,26.001203,27.079092,30.000000,30.000000,30.000000,0.262672,0.399745,0.821728,0.399757,0.828752,0.933818,1200.000000,Farkas,64,941,16,69
5,20.813863,30.168224,27.774911,29.107003,34.000000,34.000000,34.000000,0.263378,0.684764,1.077752,0.684778,1.086288,1.663362,1200.000000,Farkas,64,1948,134,69
6,21.254888,30.168224,29.522228,29.855923,34.000000,34.000000,34.000000,0.270067,0.499465,0.750690,0.499480,0.760503,1.402557,1200.000000,Farkas,64,1769,134,69
7,20.416838,29.338255,23.829319,25.226650,34.000000,34.000000,34.000000,0.257389,0.713613,1.073445,0.713624,1.078425,1.833191,1200.000000,Farkas,64,2208,196,69
8,20.393582,30.168224,25.142805,26.484546,34.000000,34.000000,34.000000,0.263773,0.420978,0.724384,0.420992,0.733402,1.378187,1200.000000,Farkas,64,1923,154,69
9,20.326263,28.920515,24.973735,26.426415,34.000000,34.000000,34.000000,0.262845,0.439444,0.779953,0.439456,0.785049,1.487033,1200.000000,Farkas,64,2140,182,69
10,20.938097,30.266447,20.938097,25.625759,31.000000,31.000000,31.000000,0.258925,0.343801,0.705050,0.343817,0.712065,0.865740,1200.000000,Farkas,64,1054,22,69
