lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
8877.000000,8894.285714,8894.285714,9962.000000,11059.190476,17928.000000,14641.000000,2.339626,4.203693,4.948450,4.203606,272.634999,300.367511,300.000000,New,4,196713,19176,4
8822.142857,8913.928571,8841.043584,10476.244615,11039.571429,20708.000000,14936.000000,2.272899,2.981751,21.643220,2.981757,202.741895,300.341581,300.000000,New,4,184359,19239,4
8826.886905,8853.285714,8844.394841,10121.566901,11136.928571,100000000000000007629769841091887003294964970946560.000000,14533.000000,1.497755,1.707580,11.295221,11.922116,0.000000,300.454154,300.000000,New,4,212316,22581,4
8837.214286,8934.892857,8862.242574,10384.355162,11079.943878,100000000000000007629769841091887003294964970946560.000000,14594.000000,1.608496,1.826079,16.503151,17.337313,17.337401,300.355393,300.000000,New,4,222640,21457,4
8783.452381,8815.785714,8815.785714,10299.580973,11087.878850,21764.000000,14486.000000,2.132746,2.534275,22.449936,2.534280,25.447370,300.360872,300.000000,New,4,206481,19810,4
8834.000000,9052.571429,8848.183673,10602.186421,11083.399160,100000000000000007629769841091887003294964970946560.000000,14428.000000,2.633466,2.905340,15.375660,16.437719,42.972608,300.395559,300.000000,New,4,191331,18596,5
8844.452381,9036.571429,8927.401154,10636.883994,11079.619048,15921.000000,14432.000000,2.419596,3.915864,13.158838,3.915870,22.162028,300.452857,300.000000,New,4,202981,20026,5
