instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,186459.009372,185508.311955,186706.270439,186706.270439,188182.000000,188182.000000,15.482407,18.925722,19.858116,18.925727,18.925722,19.866037,1200.000000,New,16,385,0,31
1,129248.735776,131197.137900,130692.182724,133236.187713,135303.550000,135313.550000,135303.550000,18.239249,19.983120,20.740422,19.983136,23.850614,24.756146,1200.000000,Old,16,2272,64,31
2,76066.774450,79557.237518,77217.542721,103497.321055,103658.419989,105382.850000,104582.850000,16.063831,16.694325,17.813030,16.694333,18.763076,19.109337,1200.000000,Old,16,1366,17,31
3,105708.295533,108492.067926,107238.177651,113355.029107,117917.016667,117917.016667,117917.016667,24.937060,27.025382,27.647746,27.025391,27.708434,34.930637,1200.000000,Old,16,4054,168,31
4,69979.117849,70464.011697,70464.011697,100905.596743,106760.744444,109886.811111,106760.744444,14.312451,15.431456,17.117538,15.431467,35.299682,38.786695,1200.000000,Old,16,11833,646,31
5,29138.989795,30250.238283,30174.957103,32582.458853,33274.261239,33860.616667,33460.616667,11.932085,12.428925,12.637100,12.428930,12.669691,13.684587,1200.000000,Old,16,993,13,31
6,120887.045617,123240.421140,121805.195322,130132.365105,130132.365105,130434.550000,130434.550000,4.918535,7.099039,7.861313,7.099048,7.099045,7.868253,1200.000000,Old,16,388,0,31
7,42134.783932,42875.398750,42561.381084,56998.154329,56998.154329,57465.266667,57465.266667,6.312803,7.508020,7.846982,7.508024,7.508019,7.850762,1200.000000,Old,16,78,0,31
8,33738.308571,34829.014183,34775.546049,37632.314482,44342.181944,44347.619444,44342.181944,7.140785,7.913630,8.371079,7.913638,12.160928,24.190949,1200.000000,Old,16,8310,325,31
9,110599.068401,112478.843283,112107.358209,116445.313306,119747.850000,119747.850000,119747.850000,22.656617,24.494108,25.129213,24.494114,25.228162,38.968531,1200.000000,Old,16,7747,334,31
10,90849.832697,92744.796409,91242.301302,95984.277757,99168.400000,102910.500000,99168.400000,2.997588,3.865313,4.223848,3.865320,7.161990,7.452993,1200.000000,Old,16,2157,156,31
