instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,187492.196196,184778.476729,186812.699003,186812.699003,188182.000000,188182.000000,28.578111,32.027752,34.297701,32.027621,32.027567,34.306502,1200.000000,New,64,1052,0,112
1,171808.333723,174871.988041,172513.004934,174888.469052,174888.469052,176387.600000,176387.600000,4.599247,6.420698,8.276223,6.420705,6.420699,8.285317,1200.000000,Farkas,64,781,0,112
2,176002.325324,179211.422780,176824.724963,179387.339085,179387.339085,182386.300000,180622.000000,4.157823,4.732247,6.279446,4.732254,7.769434,7.774640,1200.000000,Farkas,64,1120,24,112
3,175915.053238,177971.352446,176653.478520,179880.066339,179880.066339,180490.100000,180490.100000,4.671810,6.224054,9.014560,6.224063,6.224058,9.021379,1200.000000,Farkas,64,1107,0,112
4,183814.902961,186622.663766,184574.856614,187716.041153,187716.041153,188618.300000,188618.300000,4.050539,6.931768,10.514817,6.931775,6.931769,10.526727,1200.000000,Farkas,64,1417,0,112
5,182126.739103,184886.270685,182863.151013,184405.237095,184685.388485,187055.800000,186516.000000,4.087618,4.902871,6.662723,4.902874,32.025320,48.075511,1200.000000,Farkas,64,39908,1930,112
6,180485.006909,183375.759868,181266.585083,183533.829643,183533.829643,185327.400000,185327.400000,4.199487,6.106303,6.701910,6.106317,6.106316,6.707111,1200.000000,Farkas,64,345,0,112
7,181545.176035,183887.760635,182282.947327,185401.033880,185401.033880,186942.900000,186942.900000,4.338886,6.623136,10.785240,6.623142,6.623137,10.795080,1200.000000,Farkas,64,1587,0,112
8,184552.465987,188067.393571,185359.489516,188114.190472,188114.190472,190305.800000,189238.000000,4.047351,4.911538,6.339306,4.911545,4.911540,6.348767,1200.000000,Farkas,64,653,0,112
9,183033.606186,185967.431399,183817.977089,185903.458229,185903.458229,186759.100000,186759.100000,4.007007,5.592462,7.182610,5.592468,5.592463,7.192853,1200.000000,Farkas,64,690,0,112
10,179034.019243,181132.402230,179730.126944,184887.461184,186839.400000,188737.300000,186839.400000,4.526567,5.623428,10.505021,5.623436,89.056864,94.960382,1200.000000,Farkas,64,72601,3172,112
