lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
44.555312,44.555312,44.555313,46.836018,46.836018,53.000000,49.000000,0.147911,1.152973,4.022850,1.152987,4.120288,300.986007,300.000000,None,4,164177,9620,0
44.585850,44.585850,44.585850,46.576022,46.576022,52.000000,49.000000,0.135243,1.220734,4.539383,1.220739,4.653157,301.328692,300.000000,None,4,156240,8969,0
44.555312,44.555312,44.555312,46.161572,46.161572,51.000000,49.000000,0.138629,1.492518,4.415297,1.492524,5.161852,301.428625,300.000000,None,4,161309,10010,0
44.538906,44.538906,44.538906,46.926079,46.926079,50.000000,49.000000,0.134427,1.150768,4.271649,1.150780,5.073521,301.002764,300.000000,None,4,152659,8611,0
44.555312,44.555312,44.555312,46.181011,47.358519,52.000000,49.000000,0.139391,1.420508,4.180088,1.420516,22.646034,300.725170,300.000000,None,4,149528,11504,0
44.555312,44.555312,44.555313,46.836018,46.836018,53.000000,49.000000,0.163120,1.156077,4.030284,1.156083,4.127782,300.134979,300.000000,None,4,164418,9633,0
44.519023,44.519023,44.519023,46.811473,47.364727,51.000000,49.000000,0.164688,1.082111,3.899307,1.082119,4.379227,301.427188,300.000000,None,4,138555,11505,0
44.555313,44.555313,44.555312,46.533562,47.394642,52.000000,50.000000,0.147328,1.208551,4.496133,1.208557,4.597480,302.007976,300.000000,None,4,115066,12110,0
44.555312,44.555312,44.555312,46.601986,46.989313,51.000000,49.000000,0.152828,1.100261,4.640307,1.100269,5.357672,301.384295,300.000000,None,4,155559,11134,0
44.555312,44.555312,44.555313,46.481053,47.081815,51.000000,49.000000,0.168516,1.433131,3.950861,1.433140,4.825852,300.126779,300.000000,None,4,138206,11120,0
44.555312,44.555312,44.555312,46.673845,47.112838,52.000000,49.000000,0.162403,1.116336,4.187703,1.116345,4.677869,300.417287,300.000000,None,4,157703,11167,0
