instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,8877.000000,8877.000000,9962.000000,11617.428571,17928.000000,14393.000000,0.084158,3.019700,3.293400,3.019566,562.655353,1202.942614,1200.000000,None,64,975337,126974,0
1,10127.642857,10127.642857,10127.642857,11146.856956,11631.000000,11648.000000,11631.000000,0.007628,0.982820,1.055944,0.982832,4.164191,10.679422,1200.000000,None,64,11842,1266,0
2,9355.214286,9355.214286,9355.214286,9893.000000,12115.857143,26048.000000,15486.000000,0.008009,0.588530,0.705090,0.588544,398.048688,1202.230870,1200.000000,None,64,978373,142378,0
3,14078.571429,14078.571429,14078.571429,14491.000000,16206.857143,21576.000000,21296.000000,0.005870,1.222782,1.385176,1.222795,651.356039,1202.390094,1200.000000,None,64,934292,137507,0
