instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,1.873465,2.208564,2.529604,2.208472,2.534259,3.379317,1200.000000,New,16,2564,244,16
1,20.015650,24.554455,24.517561,25.567031,33.000000,33.000000,33.000000,0.183181,0.291461,0.649961,0.291474,0.657123,1.197179,1200.000000,Old,16,2066,142,16
2,20.307934,24.960396,24.908032,25.885991,34.000000,34.000000,34.000000,0.191847,0.513779,0.894438,0.513787,0.900339,1.733030,1200.000000,Old,16,2604,216,16
3,20.867510,25.881188,25.881188,26.837293,34.000000,34.000000,34.000000,0.196289,0.480991,0.860644,0.480996,0.868987,1.256206,1200.000000,Old,16,1512,70,16
4,20.786773,25.881188,25.775504,26.629803,34.000000,34.000000,34.000000,0.171585,0.523928,0.821007,0.523935,0.828010,1.375591,1200.000000,Old,16,1705,112,16
5,20.877963,26.910891,26.832245,27.399131,31.000000,31.000000,31.000000,0.185421,0.270543,0.504155,0.270547,0.510597,0.728863,1200.000000,Old,16,878,36,16
6,20.077726,25.148515,25.047940,25.973041,31.000000,31.000000,31.000000,0.183718,0.435583,0.833591,0.435587,0.838949,1.092499,1200.000000,Old,16,1250,44,16
7,20.661706,26.019802,25.626750,26.701271,34.000000,34.000000,34.000000,0.181664,0.437481,0.906352,0.437501,0.913520,1.626189,1200.000000,Old,16,2179,164,16
8,21.640111,27.430939,27.172301,27.754890,34.000000,34.000000,34.000000,0.189003,0.375385,0.738706,0.375402,0.744246,1.429515,1200.000000,Old,16,2207,148,16
9,20.570922,25.881188,25.708479,26.694166,33.000000,33.000000,33.000000,0.174111,0.525539,0.786003,0.525554,0.791651,1.233380,1200.000000,Old,16,1288,86,16
10,20.296192,25.881188,25.771614,26.464697,30.000000,30.000000,30.000000,0.176081,0.292799,0.688169,0.292812,0.694237,0.997715,1200.000000,Old,16,1346,76,16
