instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10573.334266,10550.536062,10550.536062,11047.166377,12912.475382,12014.892379,1.917538,2.958263,2.997901,2.958271,528.937298,1211.513858,1200.000000,New,4,913229,143226,5
1,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.146779,0.219609,0.221493,0.219619,0.219617,0.221484,1200.000000,Old,4,0,0,5
2,0.000230,0.000222,0.000230,0.000230,0.000250,0.000250,0.000250,0.199841,0.305634,0.307457,0.305641,0.305639,0.307445,1200.000000,Old,4,0,0,5
3,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.133761,0.218811,0.220675,0.218824,0.218823,0.220670,1200.000000,Old,4,0,0,5
4,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.371393,0.534032,0.535935,0.534048,0.534048,0.535930,1200.000000,Old,4,0,0,5
5,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.417396,0.525739,0.527648,0.525744,0.525739,0.527629,1200.000000,Old,4,0,0,5
6,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.155242,0.274891,0.276820,0.274904,0.274904,0.276813,1200.000000,Old,4,0,0,5
7,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.427639,0.535916,0.537785,0.535920,0.535915,0.537766,1200.000000,Old,4,0,0,5
8,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.134269,0.294666,0.296604,0.294679,0.294679,0.296599,1200.000000,Old,4,0,0,5
9,0.000236,0.000223,0.000236,0.000236,0.000260,0.000260,0.000260,0.238581,0.442988,0.444937,0.442999,0.442998,0.444928,1200.000000,Old,4,0,0,5
10,15316.807984,15322.277043,15322.277043,15322.277043,16575.691904,19435.132084,17892.276586,0.393035,0.940921,0.974547,0.940924,460.133987,1201.854424,1200.000000,Old,4,942503,151665,5
