lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10609.560145,10595.690820,10595.690820,10944.168863,12912.475382,12507.342924,7.018464,8.068350,8.108596,8.068329,8.120269,300.480190,300.000000,New,16,255968,39361,17
0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.210750,0.316020,0.317853,0.316025,0.316021,0.317835,300.000000,Farkas,16,0,0,17
0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.211532,0.241844,0.245291,0.241855,0.241855,0.245285,300.000000,Farkas,16,0,0,17
0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.210139,0.340150,0.342127,0.340168,0.340168,0.342121,300.000000,Farkas,16,0,0,17
0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.210852,0.375390,0.377297,0.375406,0.375404,0.377291,300.000000,Farkas,16,0,0,17
0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,0.238511,0.362577,0.364496,0.362584,0.362579,0.364478,300.000000,Farkas,16,0,0,17
0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,0.217094,0.336092,0.338012,0.336105,0.336105,0.338006,300.000000,Farkas,16,0,0,17
0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.212157,0.241835,0.245187,0.241842,0.241839,0.245172,300.000000,Farkas,16,0,0,17
0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.219920,0.342871,0.344765,0.342875,0.342870,0.344745,300.000000,Farkas,16,0,0,17
0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.207516,0.264547,0.266456,0.264559,0.264558,0.266450,300.000000,Farkas,16,0,0,17
0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.216678,0.333129,0.335037,0.333143,0.333143,0.335032,300.000000,Farkas,16,0,0,17
