lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
100.878750,102.190000,100.947550,109.621403,115.496270,122.000000,119.000000,2.582244,3.034842,4.573760,3.034846,250.555614,301.793623,300.000000,New,4,188678,15529,4
99.878750,100.940000,99.939630,109.326773,115.122495,124.000000,119.000000,0.128349,0.570964,2.836508,0.570977,113.112952,302.233090,300.000000,Farkas,4,174805,17692,4
101.628750,102.690000,101.697550,109.605242,114.576818,126.000000,121.000000,0.145834,0.678317,2.825604,0.678323,2.963035,300.948186,300.000000,Farkas,4,171425,16368,4
101.753750,103.017500,101.822550,113.067866,117.321296,127.000000,119.000000,0.135935,0.673182,2.797563,0.673197,174.220765,301.833657,300.000000,Farkas,4,197737,15337,4
100.753750,102.072500,100.828817,110.374234,114.905149,129.000000,120.000000,0.139596,0.561007,2.576525,0.561024,195.558224,301.030147,300.000000,Farkas,4,162247,18489,4
101.253750,102.678750,101.347250,112.894997,116.776236,125.000000,119.000000,0.122145,0.801033,2.941087,0.801048,8.559351,300.832400,300.000000,Farkas,4,192315,16986,4
102.003750,103.267500,102.072550,114.738438,119.000000,126.000000,119.000000,0.128775,0.708652,2.672846,0.708663,2.732808,258.379721,300.000000,Farkas,4,208864,12974,4
100.628750,101.940000,100.697550,109.399169,115.083212,124.000000,120.000000,0.128806,0.669974,3.049817,0.669977,8.043286,301.084910,300.000000,Farkas,4,175145,16910,4
101.253750,102.612500,101.322550,112.374146,115.755426,122.000000,120.000000,0.143345,0.602152,2.398581,0.602156,213.752102,302.885697,300.000000,Farkas,4,168663,16241,4
100.878750,102.190000,100.947550,112.540801,115.981611,127.000000,121.000000,0.131557,0.590905,2.838564,0.590908,50.603169,300.694578,300.000000,Farkas,4,172479,15820,4
100.753750,101.910000,100.817250,110.709757,114.806135,128.000000,120.000000,0.147887,0.660480,2.821911,0.660485,12.237200,300.955885,300.000000,Farkas,4,185671,16867,4
