lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,1.820225,2.156637,2.478561,2.156552,2.483276,3.327947,300.000000,New,16,2564,244,16
20.570922,25.881188,25.708479,26.659799,34.000000,34.000000,34.000000,0.593073,0.927069,1.248429,0.927079,1.253469,1.866848,300.000000,New,16,1898,142,16
20.570922,25.881188,25.770705,26.338952,34.000000,34.000000,34.000000,0.591496,0.925884,1.265863,0.925897,1.272752,2.094685,300.000000,New,16,2437,206,16
20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,0.582144,0.915534,1.237945,0.915548,1.242763,2.090755,300.000000,New,16,2560,244,16
20.570922,25.881188,25.682285,26.614144,34.000000,34.000000,34.000000,0.582555,0.916887,1.304195,0.916902,1.311697,1.968361,300.000000,New,16,2129,144,16
20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,0.590534,0.923813,1.248643,0.923817,1.253430,2.097932,300.000000,New,16,2569,244,16
20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,0.595839,0.931050,1.252910,0.931065,1.257766,2.128899,300.000000,New,16,2553,244,16
20.570922,25.881188,25.708220,26.636736,34.000000,34.000000,34.000000,0.582495,0.904882,1.265609,0.904901,1.271780,1.878415,300.000000,New,16,1889,156,16
20.506657,25.881188,25.675715,26.523403,34.000000,34.000000,34.000000,0.589091,0.937720,1.267196,0.937721,1.273761,1.958648,300.000000,New,16,2143,146,16
20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,0.585134,0.920690,1.242516,0.920705,1.247268,2.093630,300.000000,New,16,2569,244,16
20.570922,25.881188,25.738407,26.555685,34.000000,34.000000,34.000000,0.595287,0.929389,1.279881,0.929403,1.286198,1.922541,300.000000,New,16,2118,166,16
