instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,10186.285714,10168.357465,10353.827675,11404.571429,17928.000000,14410.000000,98.509076,100.377089,105.268247,100.376921,731.462539,1201.219423,1200.000000,New,64,679366,73227,696
1,8877.000000,10186.285714,10168.357465,10201.222752,11413.857143,20236.000000,14393.000000,10.590759,11.831082,14.534522,11.831095,730.798998,1201.499920,1200.000000,Farkas,64,748968,77662,696
2,9146.142857,9435.285714,9350.360696,9350.360696,9981.000000,10397.000000,9981.000000,10.776754,11.296223,11.379590,11.296233,12.268256,12.855819,1200.000000,Farkas,64,1383,58,696
3,10418.142857,10590.571429,10418.142857,11152.000000,13154.500000,100000000000000007629769841091887003294964970946560.000000,17868.000000,11.186948,12.062642,12.175614,12.686372,616.040219,1202.532107,1200.000000,Farkas,64,948068,133973,696
