lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
38893.903641,38924.292248,38916.483000,38916.483000,39374.727818,40560.054142,40005.054142,2.213602,2.649828,2.673807,2.649741,213.232321,303.809032,300.000000,New,4,342336,59360,5
45252.354882,45252.354882,45252.354882,45252.354882,45631.391542,47336.610470,46438.912253,0.055667,0.844070,0.856529,0.844076,157.158951,306.358441,300.000000,Farkas,4,481945,83323,5
51688.636015,51688.636015,51688.636015,51688.636015,52025.347431,54753.387825,52773.123829,0.058132,0.755761,0.769385,0.755765,3.456164,305.407589,300.000000,Farkas,4,566958,95517,5
38892.922132,38923.372781,38915.472289,38915.472289,39371.740073,40559.141700,40004.141700,0.053110,0.475917,0.501132,0.475924,0.508960,303.540810,300.000000,Farkas,4,344220,59281,5
32669.594330,32674.537859,32669.594330,32669.594330,33212.394046,33686.054152,33686.054152,0.054446,0.522076,0.534896,0.522080,0.539637,306.309975,300.000000,Farkas,4,554606,94653,5
65054.672901,65054.672901,65054.672901,65054.672901,65340.753397,68087.524680,65758.000110,0.064098,0.438638,0.451517,0.438645,265.273558,306.764164,300.000000,Farkas,4,582407,109797,5
2494.991038,2512.456052,2494.991038,2496.055027,3253.709331,4738.151305,4234.005872,0.063285,0.513721,0.538107,0.513725,0.544714,304.519983,300.000000,Farkas,4,479343,77632,5
20400.940606,20425.314746,20400.940606,20400.940606,21061.950263,22836.132338,21944.616513,0.058464,0.842172,0.856003,0.842174,63.279758,306.138352,300.000000,Farkas,4,457153,77616,5
38892.236535,38922.715014,38914.768049,38914.768049,39371.535889,40561.141700,40006.141700,0.053561,0.486179,0.511545,0.486183,0.519475,304.285789,300.000000,Farkas,4,343838,59326,5
45252.816177,45252.816177,45252.816177,45252.816177,45630.189908,47335.610470,46441.912253,0.057154,0.840402,0.852900,0.840407,0.858080,306.342359,300.000000,Farkas,4,486624,84505,5
38893.267457,38923.644205,38915.825802,38915.825802,39375.380013,40559.141700,40004.141700,0.049479,0.489301,0.513384,0.489309,0.521291,304.479697,300.000000,Farkas,4,336288,59481,5
