instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,187492.196196,184778.476729,186812.699003,186812.699003,188182.000000,188182.000000,29.133030,32.578545,34.859740,32.578405,32.578351,34.868345,1200.000000,New,64,1052,0,112
1,17828.209814,17828.209814,17828.209814,18591.930556,18591.930556,0.000000,18591.930556,9.403781,0.000000,9.441242,9.438514,0.000000,9.441227,1200.000000,Old,64,0,0,112
2,9635.652752,9635.652752,9635.652752,9635.652752,9635.652752,0.000000,9648.418256,9.308393,0.000000,9.598143,9.595400,9.595401,9.598139,1200.000000,Old,64,0,0,112
3,11370.467785,11370.467785,11370.467785,11482.697203,11670.406418,11670.406418,11670.406418,10.945581,11.287734,11.307970,11.287750,11.314540,11.337504,1200.000000,Old,64,33,4,112
4,8962.623323,8962.623323,8962.623323,8963.385917,8963.385917,0.000000,8963.385917,8.555672,0.000000,8.587103,8.584481,8.584481,8.587095,1200.000000,Old,64,0,0,112
5,15113.674583,15113.674583,15113.674583,15113.674583,15113.674583,0.000000,15113.674583,9.679111,0.000000,9.713346,9.710657,9.710656,9.713338,1200.000000,Old,64,0,0,112
6,8398.241789,8398.241789,8398.241789,8398.241789,8398.241789,0.000000,8404.798744,8.129765,0.000000,8.369186,8.366555,8.366555,8.369178,1200.000000,Old,64,0,0,112
7,11528.320694,11528.320694,11528.320694,11666.476003,11666.476003,0.000000,11685.839013,13.121410,0.000000,13.467950,13.465136,13.465137,13.467946,1200.000000,Old,64,0,0,112
8,11069.570388,11069.570388,11069.570388,11069.570388,11069.570388,0.000000,11093.104889,10.951314,0.000000,11.214932,11.212192,11.212190,11.214921,1200.000000,Old,64,0,0,112
9,9384.350822,9384.350822,9384.350822,9384.350822,9384.350822,0.000000,9384.350822,6.674313,0.000000,6.704353,6.701743,6.701745,6.704348,1200.000000,Old,64,0,0,112
