instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10609.560145,10595.690820,10595.690820,11047.641873,12912.475382,11801.185729,7.348765,8.422670,8.463958,8.422675,1041.121589,1202.293246,1200.000000,New,16,990004,154846,17
1,0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,0.647432,0.720607,0.722530,0.720621,0.720621,0.722525,1200.000000,Old,16,0,0,17
2,0.000230,0.000222,0.000230,0.000230,0.000250,0.000250,0.000250,0.808215,0.919751,0.921642,0.919767,0.919766,0.921634,1200.000000,Old,16,0,0,17
3,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.547600,0.634849,0.636753,0.634863,0.634862,0.636745,1200.000000,Old,16,0,0,17
4,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.624514,0.785629,0.787611,0.785646,0.785645,0.787606,1200.000000,Old,16,0,0,17
5,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.656172,0.761616,0.763570,0.761634,0.761633,0.763562,1200.000000,Old,16,0,0,17
6,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.647273,0.768726,0.770712,0.768743,0.768742,0.770707,1200.000000,Old,16,0,0,17
7,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.638056,0.744181,0.746106,0.744201,0.744199,0.746101,1200.000000,Old,16,0,0,17
8,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,1.765491,1.929704,1.931711,1.929721,1.929719,1.931703,1200.000000,Old,16,0,0,17
9,0.000236,0.000224,0.000236,0.000236,0.000260,0.000260,0.000260,0.829639,1.036353,1.038289,1.036366,1.036365,1.038281,1200.000000,Old,16,0,0,17
10,15316.807984,15323.516649,15323.516649,15323.516649,16585.889428,19435.132084,17892.276586,2.369563,2.919011,2.953717,2.919024,413.659251,1202.097159,1200.000000,Old,16,971912,156642,17
