instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,1.950455,2.283995,2.609405,2.283875,2.614039,3.458005,1200.000000,New,16,2564,244,16
1,20.221439,25.048904,23.500561,25.615416,34.000000,34.000000,34.000000,0.070589,0.292968,0.635540,0.292971,0.642321,1.393375,1200.000000,Farkas,16,2231,210,16
2,20.642129,26.178218,22.915620,25.445330,34.000000,34.000000,34.000000,0.061379,0.382232,0.765975,0.382235,0.772661,1.395149,1200.000000,Farkas,16,1941,162,16
3,20.284541,25.881188,23.874721,25.482997,34.000000,34.000000,34.000000,0.061677,0.272737,0.640255,0.272740,0.646008,1.383569,1200.000000,Farkas,16,2271,184,16
4,20.482799,25.429929,25.154421,26.309242,30.000000,30.000000,30.000000,0.061020,0.200776,0.640193,0.200796,0.646156,0.853336,1200.000000,Farkas,16,1111,34,16
5,20.813863,25.831103,24.486326,26.381051,34.000000,34.000000,34.000000,0.064390,0.512919,0.811230,0.512932,0.819381,1.684968,1200.000000,Farkas,16,2335,222,16
6,21.254888,26.888252,25.599520,27.164009,34.000000,34.000000,34.000000,0.062720,0.292356,0.665496,0.292366,0.672190,1.178763,1200.000000,Farkas,16,1765,136,16
7,20.416838,25.851789,23.439099,25.534507,34.000000,34.000000,34.000000,0.055144,0.512044,0.879115,0.512057,0.885027,1.728777,1200.000000,Farkas,16,2420,238,16
8,20.393582,24.851485,24.572738,25.467762,34.000000,34.000000,34.000000,0.059856,0.225498,0.594658,0.225513,0.601464,1.303120,1200.000000,Farkas,16,2180,164,16
9,20.326263,24.851485,23.803581,25.622244,34.000000,34.000000,34.000000,0.060676,0.237076,0.631717,0.237079,0.637811,1.326259,1200.000000,Farkas,16,2250,158,16
10,20.938097,25.389782,24.183540,26.433779,31.000000,31.000000,31.000000,0.060606,0.145550,0.578528,0.145566,0.585719,0.772590,1200.000000,Farkas,16,1017,32,16
