instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,3.522333,3.868501,4.050092,3.868440,4.058027,5.007426,1200.000000,New,64,2307,206,69
1,20.570922,30.168224,29.924408,30.133415,34.000000,34.000000,34.000000,2.631474,2.971268,3.362696,2.971278,3.369829,4.202082,1200.000000,New,64,2288,156,69
3,20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,2.524107,2.856333,3.036541,2.856347,3.044974,4.058920,1200.000000,New,64,2307,206,69
4,20.570922,30.168224,29.824928,30.099739,34.000000,34.000000,34.000000,2.478708,2.819366,3.045920,2.819377,3.051913,3.953316,1200.000000,New,64,2432,220,69
5,20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,2.587341,2.923784,3.096477,2.923797,3.104158,4.044657,1200.000000,New,64,2307,206,69
6,20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,2.576552,2.933944,3.116107,2.933965,3.124133,4.085585,1200.000000,New,64,2297,206,69
7,20.570922,30.168224,30.064303,30.157542,34.000000,34.000000,34.000000,2.534977,2.867875,3.241303,2.867894,3.247749,4.188483,1200.000000,New,64,2874,242,68
8,20.506657,30.168224,29.792021,30.069878,34.000000,34.000000,34.000000,2.475874,2.832377,3.076556,2.832394,3.084924,4.186877,1200.000000,New,64,2915,302,69
9,20.570922,30.168224,29.955352,30.124325,34.000000,34.000000,34.000000,2.653891,3.005286,3.156293,3.005300,3.162089,4.232102,1200.000000,New,64,2442,226,69
10,20.570922,30.168224,29.998019,30.179635,34.000000,34.000000,34.000000,2.527779,2.878192,3.139440,2.878213,3.147488,4.100593,1200.000000,New,64,2591,244,68
