lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
38893.903641,38924.292248,38916.483000,38916.483000,39374.727818,40560.054142,40005.054142,2.095948,2.535397,2.559544,2.535301,213.726296,303.886640,300.000000,New,4,341608,59243,5
38947.624335,38975.943696,38970.105451,38970.105451,39436.118153,41784.621111,40582.977930,0.355742,0.770400,0.800383,0.770401,292.031790,303.483494,300.000000,Old,4,274181,49975,5
39083.006612,39092.989786,39092.295221,39092.295221,39693.994726,41206.000149,40114.054142,0.348472,1.349471,1.385287,1.349484,4.426926,303.355288,300.000000,Old,4,332232,55513,5
6170.790227,6170.790227,6170.790227,6170.790227,7626.327279,8599.632368,7785.779807,0.114063,0.870742,0.892245,0.870751,137.857577,304.517858,300.000000,Old,4,497275,79857,5
0.000226,0.000226,0.000226,0.000226,0.000250,0.000250,0.000250,0.370331,0.628358,0.630186,0.628361,0.628355,0.630165,300.000000,Old,4,0,0,5
6868.643675,6869.711416,6869.711416,6869.711416,7897.854204,8345.264210,8059.666880,0.410236,1.118039,1.143902,1.118054,136.244625,303.221076,300.000000,Old,4,304894,56398,5
26789.154424,26835.036767,26835.036767,26835.036767,27564.767097,28347.054162,28347.054162,0.344189,1.095343,1.119956,1.095348,1.125521,304.306374,300.000000,Old,4,320171,58193,5
39017.862481,39046.341945,39043.422547,39043.422547,39517.708133,40896.750580,40120.912263,0.317447,1.279408,1.308873,1.279413,93.130859,303.266825,300.000000,Old,4,303197,52987,5
31570.030942,31570.100790,31570.100790,31570.100790,32165.645103,33245.977930,32541.610480,0.322925,0.685568,0.710042,0.685574,177.106769,304.423511,300.000000,Old,4,330691,61687,5
38893.866551,38924.261197,38916.385045,38916.385045,39373.364423,40560.054142,40121.912263,0.484057,0.905248,0.929635,0.905251,278.727369,303.539144,300.000000,Old,4,331694,58046,5
38892.949411,38923.346686,38915.726173,38915.726173,39397.582758,40559.141700,40004.141700,0.306050,0.739524,0.764791,0.739526,0.772861,303.438962,300.000000,Old,4,327456,57362,5
