instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,22.537880,22.537880,25.012028,34.000000,34.000000,34.000000,1.448054,1.781067,2.146391,1.780941,2.156385,2.735703,1200.000000,New,4,1960,140,4
1,20.221439,21.934280,21.928143,25.131705,34.000000,34.000000,34.000000,0.018518,0.240675,0.632609,0.240689,0.637970,1.308164,1200.000000,Farkas,4,2146,192,4
2,20.642129,22.714342,21.521369,24.963332,34.000000,34.000000,34.000000,0.019270,0.339141,0.721718,0.339148,0.728131,1.358687,1200.000000,Farkas,4,2087,152,4
3,20.284541,22.537880,22.202258,25.522449,34.000000,34.000000,34.000000,0.019651,0.230616,0.614224,0.230627,0.622472,1.220248,1200.000000,Farkas,4,1917,150,4
4,20.482799,22.680130,22.426688,25.030559,30.000000,30.000000,30.000000,0.019692,0.156928,0.564560,0.156944,0.571583,0.722809,1200.000000,Farkas,4,975,26,4
5,20.813863,22.537880,22.531775,25.062264,34.000000,34.000000,34.000000,0.021281,0.443213,0.793388,0.443218,0.800139,1.455278,1200.000000,Farkas,4,2047,172,4
6,21.254888,23.428749,23.056195,25.767012,34.000000,34.000000,34.000000,0.019724,0.249819,0.645205,0.249834,0.652493,1.255154,1200.000000,Farkas,4,2005,140,4
7,20.416838,22.327022,22.239225,24.942517,34.000000,34.000000,34.000000,0.019416,0.476466,0.832845,0.476479,0.838708,1.488794,1200.000000,Farkas,4,2102,172,4
8,20.393582,22.175570,22.020812,25.243237,34.000000,34.000000,34.000000,0.014678,0.172234,0.564786,0.172249,0.572858,1.213698,1200.000000,Farkas,4,2185,178,4
9,20.326263,22.028729,21.840369,25.027521,34.000000,34.000000,34.000000,0.017550,0.194403,0.561636,0.194414,0.569367,1.138619,1200.000000,Farkas,4,2062,150,4
10,20.938097,22.621459,22.621459,25.987747,31.000000,31.000000,31.000000,0.017287,0.102133,0.477261,0.102147,0.484309,0.677990,1200.000000,Farkas,4,1120,36,4
