instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,22.537880,22.537880,25.012028,34.000000,34.000000,34.000000,1.246106,1.591935,1.962461,1.591847,1.973153,2.554720,1200.000000,New,4,1960,140,4
1,20.376648,21.792142,21.792142,25.330292,31.000000,31.000000,31.000000,0.051507,0.148763,0.565805,0.148773,0.573206,0.732891,1200.000000,Old,4,1068,22,4
2,19.679410,21.390144,21.390144,24.322934,33.000000,34.000000,33.000000,0.053789,0.399113,0.781408,0.399115,1.501557,1.580686,1200.000000,Old,4,2340,184,4
3,21.458054,23.473765,23.473765,26.052290,34.000000,34.000000,34.000000,0.059757,0.265608,0.661260,0.265612,0.668864,1.375742,1200.000000,Old,4,2456,186,4
4,20.873985,23.287785,23.287785,25.996386,30.000000,30.000000,30.000000,0.061034,0.275582,0.680126,0.275587,0.686891,0.823097,1200.000000,Old,4,1000,28,4
5,22.005354,24.009820,24.009820,27.288860,30.000000,30.000000,30.000000,0.060121,0.189972,0.553234,0.189979,0.558935,0.699436,1200.000000,Old,4,880,20,4
6,20.797545,22.900434,22.900434,25.668503,34.000000,34.000000,34.000000,0.050787,0.251270,0.614640,0.251281,0.620850,1.211839,1200.000000,Old,4,1997,116,4
7,20.015650,21.862355,21.862355,24.655689,33.000000,33.000000,33.000000,0.056892,0.363040,0.739283,0.363054,0.746754,1.280109,1200.000000,Old,4,2015,174,4
8,20.035259,22.036741,22.032687,24.666658,30.000000,30.000000,30.000000,0.053209,0.284514,0.710848,0.284525,0.717037,1.027032,1200.000000,Old,4,1395,40,4
9,20.375376,22.537880,22.537880,24.933363,31.000000,31.000000,31.000000,0.050149,0.139910,0.576123,0.139920,0.583640,0.888713,1200.000000,Old,4,1344,58,4
10,22.437676,24.761316,24.761316,26.906454,34.000000,34.000000,34.000000,0.063245,0.233402,0.663546,0.233417,0.673083,1.095574,1200.000000,Old,4,1449,56,4
