instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,38893.903641,39041.736508,39039.710779,39039.710779,39518.939365,40560.054142,40005.054142,33.886654,34.324810,34.366185,34.324823,392.426136,1202.496558,1200.000000,New,64,1204095,198360,65
1,0.000222,0.000223,0.000222,0.000222,0.000230,0.000230,0.000230,0.936449,0.997123,1.000450,0.997135,0.997134,1.000442,1200.000000,Farkas,64,0,0,65
2,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.845291,0.917590,0.919455,0.917606,0.917605,0.919449,1200.000000,Farkas,64,0,0,65
3,0.000216,0.000216,0.000216,0.000216,0.000230,0.000230,0.000230,0.885696,0.945634,0.947505,0.945647,0.945646,0.947496,1200.000000,Farkas,64,0,0,65
4,0.000215,0.000215,0.000215,0.000215,0.000220,0.000220,0.000220,0.874506,0.913314,0.916614,0.913326,0.913326,0.916609,1200.000000,Farkas,64,0,0,65
5,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.884958,0.950392,0.952238,0.950404,0.950402,0.952226,1200.000000,Farkas,64,0,0,65
6,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.886044,0.983897,0.985729,0.983910,0.983909,0.985721,1200.000000,Farkas,64,0,0,65
7,0.000214,0.000214,0.000214,0.000214,0.000230,0.000230,0.000230,0.866739,0.958809,0.960683,0.958824,0.958824,0.960677,1200.000000,Farkas,64,0,0,65
8,0.000215,0.000215,0.000215,0.000215,0.000220,0.000220,0.000220,0.899686,0.923690,0.927024,0.923698,0.923695,0.927010,1200.000000,Farkas,64,0,0,65
9,0.000216,0.000216,0.000216,0.000216,0.000230,0.000230,0.000230,0.862905,0.964394,0.966226,0.964405,0.964403,0.966216,1200.000000,Farkas,64,0,0,65
10,0.000217,0.000217,0.000217,0.000217,0.000230,0.000230,0.000230,0.915791,0.963427,0.965299,0.963435,0.963434,0.965288,1200.000000,Farkas,64,0,0,65
