instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,186459.009372,185508.311955,186706.270439,186706.270439,188182.000000,188182.000000,16.311252,19.762757,20.697003,19.762628,19.762576,20.704813,1200.000000,New,16,385,0,31
1,17828.209814,17828.209814,17828.209814,18591.930556,18591.930556,0.000000,18591.930556,2.260880,0.000000,2.298562,2.295803,0.000000,2.298543,1200.000000,Farkas,16,0,0,31
2,9635.652752,9635.652752,9635.652752,9635.652752,9635.652752,0.000000,9648.418256,1.679133,0.000000,1.974724,1.971967,1.971963,1.974707,1200.000000,Farkas,16,0,0,31
3,11370.467785,11370.467785,11370.467785,11482.697203,11670.406418,11670.406418,11670.406418,2.430388,2.774717,2.795137,2.774722,2.801747,2.824673,1200.000000,Farkas,16,33,4,31
4,8962.623323,8962.623323,8962.623323,8963.385917,8963.385917,0.000000,8963.385917,1.819682,0.000000,1.853488,1.850866,1.850862,1.853470,1200.000000,Farkas,16,0,0,31
5,15113.674583,15113.674583,15113.674583,15113.674583,15113.674583,0.000000,15113.674583,2.772385,0.000000,2.805746,2.803087,2.803088,2.805741,1200.000000,Farkas,16,0,0,31
6,8398.241789,8398.241789,8398.241789,8398.241789,8398.241789,0.000000,8404.798744,1.997158,0.000000,2.237904,2.235194,2.235194,2.237898,1200.000000,Farkas,16,0,0,31
7,11528.320694,11528.320694,11528.320694,11666.476003,11666.476003,0.000000,11685.839013,2.912595,0.000000,3.262336,3.259483,3.259480,3.262318,1200.000000,Farkas,16,0,0,31
8,11069.570388,11069.570388,11069.570388,11069.570388,11069.570388,0.000000,11093.104889,2.408040,0.000000,2.674120,2.671361,2.671357,2.674103,1200.000000,Farkas,16,0,0,31
9,9384.350822,9384.350822,9384.350822,9384.350822,9384.350822,0.000000,9384.350822,2.154623,0.000000,2.184230,2.181638,2.181633,2.184212,1200.000000,Farkas,16,0,0,31
