instanceIndex,primalBounds,dualBounds,times
0,148.000000,143.707117,22.322516
0,148.000000,143.707117,24.187523
0,148.000000,143.707117,25.358185
0,148.000000,143.707117,26.298359
0,148.000000,143.707117,27.503206
0,148.000000,143.707117,28.415189
0,148.000000,143.707117,29.444954
0,148.000000,143.707117,30.062893
0,148.000000,143.707117,30.878175
0,148.000000,143.707117,31.670713
0,148.000000,143.707117,32.518385
0,148.000000,143.707117,33.617244
0,148.000000,143.707117,34.392297
0,148.000000,143.707117,35.182121
0,148.000000,143.707117,35.822900
0,148.000000,143.707117,36.482008
0,148.000000,143.707117,37.171843
0,148.000000,143.707117,37.942631
0,148.000000,143.707117,38.506436
0,148.000000,143.707117,39.249417
0,148.000000,143.707117,40.083321
0,148.000000,143.707117,40.937313
0,148.000000,143.707117,41.588082
0,148.000000,143.707117,42.489980
0,148.000000,143.707117,43.178934
0,148.000000,143.707117,44.137203
0,148.000000,143.707117,44.984462
0,148.000000,143.707117,45.662206
0,148.000000,143.707117,46.293052
0,148.000000,143.707117,46.968448
0,148.000000,143.707117,47.492820
0,148.000000,143.707117,48.210335
0,148.000000,143.707117,48.930415
0,148.000000,143.707117,49.623060
0,148.000000,143.707117,50.098041
0,148.000000,143.707117,50.828958
0,148.000000,143.707117,51.777333
0,148.000000,143.707117,52.481769
0,148.000000,143.707117,53.184070
0,148.000000,143.707117,53.630973
0,148.000000,143.707117,54.046393
0,148.000000,143.707117,54.450342
0,148.000000,143.707117,54.944345
0,148.000000,143.707117,55.518851
0,148.000000,143.707117,56.446556
0,148.000000,143.707117,57.393134
0,148.000000,143.707117,58.163709
0,148.000000,143.707117,58.775522
0,148.000000,143.707117,59.548445
0,148.000000,143.707117,60.301286
0,148.000000,143.707117,61.072869
0,148.000000,143.707117,61.739637
0,148.000000,143.707117,62.572995
0,148.000000,143.707117,63.271581
0,148.000000,143.707117,64.047758
0,148.000000,143.707117,64.817228
0,148.000000,143.707117,65.452980
0,148.000000,143.707117,66.061553
0,148.000000,143.707117,66.591633
0,148.000000,143.707117,67.349682
0,148.000000,143.707117,67.986162
0,148.000000,143.707117,68.630283
0,148.000000,143.707117,69.157881
0,148.000000,143.707117,69.636019
0,148.000000,143.707117,70.298127
0,148.000000,143.707117,71.088539
0,148.000000,143.707117,71.871311
0,148.000000,143.707117,72.275979
0,148.000000,143.707117,72.617113
0,148.000000,143.707117,73.075546
0,148.000000,143.707117,73.625838
0,148.000000,143.707117,74.100448
0,148.000000,143.707117,74.523137
0,148.000000,143.707117,74.858083
0,148.000000,143.707117,75.421241
0,148.000000,143.707117,75.815675
0,148.000000,143.707117,76.195663
0,148.000000,143.707117,76.583345
0,148.000000,143.707117,77.232243
0,148.000000,143.707117,77.731265
0,148.000000,143.707117,78.203735
0,148.000000,143.707117,78.766406
0,148.000000,143.707117,79.236943
0,148.000000,143.707117,79.792269
0,148.000000,143.707117,80.177252
0,148.000000,143.707117,80.645768
0,148.000000,143.707117,81.038158
0,148.000000,143.707117,81.729796
0,148.000000,143.707117,82.531099
0,148.000000,143.707117,83.016206
0,148.000000,143.707117,83.446792
0,148.000000,143.707117,83.888122
0,148.000000,143.707117,84.471713
0,148.000000,143.707117,85.012378
0,148.000000,143.707117,85.573518
0,148.000000,143.707117,86.144102
0,148.000000,143.707117,86.580306
0,148.000000,143.707117,87.065328
0,148.000000,143.707117,87.659851
0,148.000000,143.707117,88.303044
0,148.000000,143.707117,89.008780
0,148.000000,143.707117,89.584754
0,148.000000,143.707117,90.287645
0,148.000000,143.707117,90.831509
0,148.000000,143.707117,91.502105
0,148.000000,143.707117,92.013327
0,148.000000,143.707117,92.632626
0,148.000000,143.707117,93.271338
0,148.000000,143.707117,93.854043
0,148.000000,143.707117,94.410685
0,148.000000,143.707117,94.917720
0,148.000000,143.707117,95.424245
0,148.000000,143.707117,95.926577
0,148.000000,143.707117,96.380551
0,148.000000,143.707117,96.882480
0,148.000000,143.707117,97.380081
0,148.000000,143.707117,97.757895
0,148.000000,143.707117,98.201108
0,148.000000,143.707117,98.594026
0,148.000000,143.707117,99.058432
0,148.000000,143.707117,99.478695
0,148.000000,143.707117,100.019529
0,148.000000,143.707117,100.476876
0,148.000000,143.707117,101.047728
0,148.000000,143.707117,101.469747
0,148.000000,143.707117,101.875202
0,148.000000,143.707117,102.300282
0,148.000000,143.707117,102.824423
0,148.000000,143.707117,103.565076
0,148.000000,143.707117,104.139153
0,148.000000,143.707117,104.731808
0,148.000000,143.707117,105.244105
0,148.000000,143.707117,105.817215
0,148.000000,143.707117,106.434982
0,148.000000,143.707117,107.053548
0,148.000000,143.707117,107.501466
0,148.000000,143.707117,108.242733
0,148.000000,143.707117,108.848427
0,148.000000,143.707117,109.474008
0,148.000000,143.707117,110.120494
0,148.000000,143.707117,110.846257
0,148.000000,143.707117,111.640093
0,148.000000,143.707117,112.337465
0,148.000000,143.707117,113.040059
0,148.000000,143.707117,113.447424
0,148.000000,143.707117,114.220690
0,148.000000,143.707117,114.954236
0,148.000000,143.707117,115.664864
0,148.000000,143.707117,116.520191
0,148.000000,143.707117,117.520282
0,148.000000,143.707117,118.477028
0,148.000000,143.707117,119.199506
0,148.000000,143.707117,120.037397
0,148.000000,143.707117,120.648324
0,148.000000,143.707117,121.662696
0,148.000000,143.707117,122.378148
0,148.000000,143.707117,123.089475
0,148.000000,143.707117,123.707914
0,148.000000,143.707117,124.535962
0,148.000000,143.707117,125.093493
0,148.000000,143.707117,125.564116
0,148.000000,143.707117,126.153261
0,148.000000,143.707117,126.739440
0,148.000000,143.707117,127.227218
0,148.000000,143.707117,127.711743
0,148.000000,143.707117,128.373974
0,148.000000,143.707117,129.348259
0,148.000000,143.707117,130.278229
0,148.000000,143.707117,131.078167
0,148.000000,143.707117,131.905423
0,148.000000,143.707117,132.603513
0,148.000000,143.707117,133.377334
0,148.000000,143.707117,134.180902
0,148.000000,143.707117,134.987276
0,148.000000,143.707117,135.488548
0,148.000000,143.707117,136.168088
0,148.000000,143.707117,136.672346
0,148.000000,143.707117,137.129360
0,148.000000,143.707117,137.739217
0,148.000000,143.707117,138.287293
0,148.000000,143.707117,139.312023
0,148.000000,143.707117,140.068023
0,148.000000,143.707117,140.705868
0,148.000000,143.707117,141.480853
0,148.000000,143.707117,142.020294
0,148.000000,143.707117,142.736358
0,148.000000,143.707117,143.296214
0,148.000000,143.707117,143.759350
0,148.000000,143.707117,144.560742
0,148.000000,143.707117,145.461432
0,148.000000,143.707117,146.507793
0,148.000000,143.707117,147.093417
0,148.000000,143.707117,147.612931
0,148.000000,143.707117,148.175531
0,148.000000,143.707117,148.743878
0,148.000000,143.707117,149.363322
0,148.000000,143.707117,150.183187
0,148.000000,143.707117,150.722024
0,148.000000,143.707117,151.445444
0,148.000000,143.707117,152.151540
0,148.000000,143.707117,152.883251
0,148.000000,143.707117,153.569228
0,148.000000,143.707117,154.234149
0,148.000000,143.707117,154.868713
0,148.000000,143.707117,155.431438
0,148.000000,143.707117,156.413223
