instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10573.334266,10550.536062,10550.536062,11046.621340,12912.475382,12014.892379,1.903202,2.946235,2.985893,2.946241,532.181728,1211.911396,1200.000000,New,4,909039,142553,5
1,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.069420,0.156240,0.158168,0.156252,0.156250,0.158159,1200.000000,Farkas,4,0,0,5
2,0.000230,0.000222,0.000230,0.000230,0.000250,0.000250,0.000250,0.079268,0.189780,0.191600,0.189792,0.189791,0.191592,1200.000000,Farkas,4,0,0,5
3,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.075671,0.165382,0.167264,0.165385,0.165379,0.167245,1200.000000,Farkas,4,0,0,5
4,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.071456,0.233925,0.235840,0.233939,0.233938,0.235834,1200.000000,Farkas,4,0,0,5
5,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.070332,0.179440,0.181327,0.179451,0.179449,0.181316,1200.000000,Farkas,4,0,0,5
6,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.084175,0.208470,0.210374,0.208485,0.208483,0.210368,1200.000000,Farkas,4,0,0,5
7,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.067976,0.187091,0.188991,0.187103,0.187097,0.188972,1200.000000,Farkas,4,0,0,5
8,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.074661,0.239270,0.241164,0.239281,0.239280,0.241158,1200.000000,Farkas,4,0,0,5
9,0.000236,0.000226,0.000236,0.000236,0.000260,0.000260,0.000260,0.078888,0.288251,0.290175,0.288265,0.288265,0.290170,1200.000000,Farkas,4,0,0,5
10,15316.807984,15322.277043,15316.807984,15316.807984,16746.099101,19435.132084,17766.928396,0.074412,0.622816,0.639164,0.622832,205.592509,1202.750020,1200.000000,Farkas,4,1535585,244433,5
