instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,183975.539693,183975.539693,186563.403655,186563.403655,188182.000000,188182.000000,0.033287,3.484724,4.253018,3.484739,3.484739,4.258611,1200.000000,None,64,488,0,0
1,17835.080273,17835.080273,17835.080273,17835.080273,17835.080273,0.000000,17918.116667,0.025626,0.000000,0.343258,0.340526,0.340522,0.343239,1200.000000,None,64,0,0,0
2,13074.507887,13074.507887,13074.507887,13074.507887,13469.730149,13469.730149,13469.730149,0.022218,0.619949,0.636389,0.619953,0.641685,0.648571,1200.000000,None,64,14,2,0
3,12365.124259,12365.124259,12365.124259,12365.124259,12365.124259,0.000000,12365.124259,0.019274,0.000000,0.050429,0.047727,0.047723,0.050409,1200.000000,None,64,0,0,0
4,33931.740821,33931.740821,33931.740821,36938.156601,36938.156601,37085.270833,37085.270833,0.025267,0.898898,1.214295,0.898913,0.898912,1.217351,1200.000000,None,64,57,0,0
5,28192.355195,28192.355195,28192.355195,33006.429914,35940.205556,35940.205556,35940.205556,0.031283,1.345400,1.519887,1.345405,1.554399,1.924458,1200.000000,None,64,419,12,0
6,33665.039847,33665.039847,33665.039847,33884.170994,34630.475000,34630.475000,34630.475000,0.024609,0.394001,0.429869,0.394006,0.441459,0.536014,1200.000000,None,64,80,6,0
7,9462.757031,9462.757031,9462.757031,9462.757031,9462.757031,0.000000,9462.757031,0.021982,0.000000,0.052936,0.050348,0.050343,0.052917,1200.000000,None,64,0,0,0
8,20867.893233,20867.893233,20867.893233,21092.989588,21092.989588,21233.441667,21233.441667,0.023736,0.467031,0.498081,0.467045,0.467043,0.500921,1200.000000,None,64,21,0,0
9,31392.067288,31392.067288,31392.067288,32023.485378,32710.500000,32710.500000,32710.500000,0.028095,0.597786,0.636633,0.597789,0.645388,0.654640,1200.000000,None,64,25,2,0
10,32899.588537,32899.588537,32899.588537,34843.194931,36579.197222,36579.197222,36579.197222,0.027677,0.683755,0.793402,0.683760,0.845779,1.328829,1200.000000,None,64,492,16,0
