instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.055386,1.503985,1.845768,1.503890,1.851366,2.445958,1200.000000,None,16,2021,186,0
1,20.221439,20.221439,20.221439,24.970089,34.000000,34.000000,34.000000,0.001995,0.241736,0.556990,0.241747,0.563257,1.210750,1200.000000,None,16,2022,202,0
2,20.642129,20.642129,20.642129,25.404617,34.000000,34.000000,34.000000,0.004147,0.336429,0.643356,0.336431,0.649660,1.189614,1200.000000,None,16,1841,182,0
3,20.284541,20.284541,20.284541,25.514408,34.000000,34.000000,34.000000,0.004680,0.227391,0.585560,0.227393,0.592873,1.001142,1200.000000,None,16,1687,116,0
4,20.482799,20.482799,20.482799,25.149106,30.000000,30.000000,30.000000,0.002029,0.152735,0.498415,0.152746,0.504764,0.642783,1200.000000,None,16,865,16,0
5,20.813863,20.813863,20.813863,25.646617,34.000000,34.000000,34.000000,0.004702,0.440426,0.785743,0.440428,0.790852,1.329513,1200.000000,None,16,1841,144,0
6,21.254888,21.254888,21.254888,25.049505,34.000000,34.000000,34.000000,0.005011,0.247271,0.568238,0.247272,0.577597,1.059338,1200.000000,None,16,1591,94,0
7,20.416838,20.416838,20.416838,24.663415,34.000000,34.000000,34.000000,0.004841,0.465232,0.799719,0.465231,0.806691,1.424577,1200.000000,None,16,2068,190,0
8,20.393582,20.393582,20.393582,25.116143,34.000000,34.000000,34.000000,0.002453,0.162461,0.502658,0.162471,0.509544,1.014965,1200.000000,None,16,1794,148,0
9,20.326263,20.326263,20.326263,24.999952,34.000000,34.000000,34.000000,0.002429,0.179215,0.531090,0.179224,0.536798,1.070363,1200.000000,None,16,1847,136,0
10,20.938097,20.938097,20.938097,25.625759,31.000000,31.000000,31.000000,0.001840,0.089725,0.451903,0.089738,0.459061,0.612547,1200.000000,None,16,1054,22,0
