instanceIndex,primalBounds,dualBounds,times
0,188182.000000,186563.403655,4.292538
1,135313.550000,133840.111446,3.834325
1,135313.550000,133840.111446,4.274965
1,135313.550000,133840.111446,4.373509
1,135313.550000,133840.111446,4.497883
1,135313.550000,133840.111446,4.563617
1,135313.550000,133840.111446,4.587815
1,135313.550000,133840.111446,4.613404
1,135313.550000,133840.111446,4.637240
1,135313.550000,133840.111446,4.644062
1,135313.550000,133840.111446,4.666889
1,135313.550000,133840.111446,4.692185
1,135313.550000,133840.111446,4.707549
1,135313.550000,133840.111446,4.732168
1,135313.550000,133840.111446,4.739376
1,135313.550000,133840.111446,4.768808
1,135313.550000,133840.111446,4.777276
1,135313.550000,133840.111446,4.810175
1,135313.550000,133840.111446,4.816438
1,135313.550000,133840.111446,4.842814
1,135313.550000,133840.111446,4.867885
1,135313.550000,133840.111446,4.881393
1,135313.550000,133840.111446,4.887155
1,135313.550000,133840.111446,4.897910
1,135313.550000,133840.111446,4.905368
1,135313.550000,133840.111446,4.913334
1,135313.550000,133840.111446,4.925589
1,135313.550000,133840.111446,4.952398
1,135313.550000,133840.111446,4.963113
1,135313.550000,133840.111446,4.972046
1,135313.550000,133840.111446,5.003804
1,135313.550000,133840.111446,5.013038
1,135313.550000,133840.111446,5.043160
1,135313.550000,133840.111446,5.070401
1,135313.550000,133840.111446,5.081242
1,135313.550000,133840.111446,5.094458
1,135313.550000,133840.111446,5.100339
1,135313.550000,133840.111446,5.110272
1,135313.550000,133840.111446,5.117259
1,135313.550000,133840.111446,5.124989
1,135313.550000,133840.111446,5.137865
1,135303.550000,133840.111446,5.164751
1,135303.550000,133840.111446,5.176953
1,135303.550000,133840.111446,5.183721
1,135303.550000,133840.111446,5.193881
1,135303.550000,133840.111446,5.211966
1,135303.550000,133840.111446,5.232407
1,135303.550000,133840.111446,5.339079
1,135303.550000,133840.111446,5.357567
1,135303.550000,133840.111446,5.376754
1,135303.550000,133840.111446,5.401585
1,135303.550000,133840.111446,5.434840
1,135303.550000,133840.111446,5.528350
1,135303.550000,134607.804147,5.615737
1,135303.550000,134607.804147,5.616052
2,105382.850000,103499.118937,1.593909
2,105382.850000,103499.118937,1.666348
2,104582.850000,103499.118937,1.788732
2,104582.850000,103727.060861,1.864736
2,104582.850000,103727.060861,1.865010
3,117917.016667,114212.743683,4.619534
3,117917.016667,114212.743683,4.802826
3,117917.016667,114212.743683,4.877550
3,117917.016667,114212.743683,4.938006
3,117917.016667,114212.743683,4.991126
3,117917.016667,114212.743683,5.028608
3,117917.016667,114212.743683,5.037043
3,117917.016667,114212.743683,5.049252
3,117917.016667,114212.743683,5.084276
3,117917.016667,114212.743683,5.096665
3,117917.016667,114212.743683,5.127962
3,117917.016667,114212.743683,5.161632
3,117917.016667,114212.743683,5.189968
3,117917.016667,114212.743683,5.229703
3,117917.016667,114212.743683,5.263799
3,117917.016667,114212.743683,5.273795
3,117917.016667,114212.743683,5.300371
3,117917.016667,114212.743683,5.309396
3,117917.016667,114212.743683,5.324897
3,117917.016667,114212.743683,5.337880
3,117917.016667,114212.743683,5.345685
3,117917.016667,114212.743683,5.353291
3,117917.016667,114212.743683,5.362495
3,117917.016667,114212.743683,5.468184
3,117917.016667,114212.743683,5.477290
3,117917.016667,114212.743683,5.484115
3,117917.016667,114212.743683,5.499610
3,117917.016667,114212.743683,5.567331
3,117917.016667,114212.743683,5.624795
3,117917.016667,114212.743683,5.673742
3,117917.016667,114212.743683,5.694046
3,117917.016667,114212.743683,5.711992
3,117917.016667,114212.743683,5.736528
3,117917.016667,114212.743683,5.742198
3,117917.016667,114212.743683,5.752224
3,117917.016667,114212.743683,5.758555
3,117917.016667,114212.743683,5.765424
3,117917.016667,114212.743683,5.811504
3,117917.016667,114212.743683,5.817961
3,117917.016667,114212.743683,5.824704
3,117917.016667,114212.743683,5.837239
3,117917.016667,114212.743683,5.898956
3,117917.016667,114212.743683,5.940172
3,117917.016667,114212.743683,5.968096
3,117917.016667,114212.743683,5.976362
3,117917.016667,114212.743683,6.006023
3,117917.016667,114212.743683,6.016700
3,117917.016667,114212.743683,6.047380
3,117917.016667,114212.743683,6.068259
3,117917.016667,114212.743683,6.076556
3,117917.016667,114212.743683,6.083274
3,117917.016667,114212.743683,6.096071
3,117917.016667,114212.743683,6.120515
3,117917.016667,114212.743683,6.148510
3,117917.016667,114212.743683,6.170569
3,117917.016667,114212.743683,6.178837
3,117917.016667,114212.743683,6.208417
3,117917.016667,114212.743683,6.219408
3,117917.016667,114212.743683,6.249854
3,117917.016667,114212.743683,6.271699
3,117917.016667,114212.743683,6.287662
3,117917.016667,114212.743683,6.296795
3,117917.016667,114212.743683,6.317129
3,117917.016667,114212.743683,6.332801
3,117917.016667,114212.743683,6.341948
3,117917.016667,114212.743683,6.347769
3,117917.016667,114212.743683,6.362713
3,117917.016667,114212.743683,6.377637
3,117917.016667,114212.743683,6.392942
3,117917.016667,114212.743683,6.398593
3,117917.016667,114212.743683,6.413304
3,117917.016667,114212.743683,6.419590
3,117917.016667,114212.743683,6.435550
3,117917.016667,114212.743683,6.441576
3,117917.016667,114212.743683,6.458441
3,117917.016667,114212.743683,6.465315
3,117917.016667,114212.743683,6.504939
3,117917.016667,114212.743683,6.510047
3,117917.016667,114212.743683,6.518811
3,117917.016667,114212.743683,6.524397
3,117917.016667,114212.743683,6.531425
3,117917.016667,114212.743683,6.541237
3,117917.016667,114212.743683,6.565991
3,117917.016667,114212.743683,6.580980
3,117917.016667,114212.743683,6.586636
3,117917.016667,114212.743683,6.601178
3,117917.016667,114212.743683,6.607412
3,117917.016667,114212.743683,6.623252
3,117917.016667,114212.743683,6.629257
3,117917.016667,114212.743683,6.635140
3,117917.016667,114212.743683,6.650806
3,117917.016667,114212.743683,6.657110
3,117917.016667,114212.743683,6.662774
3,117917.016667,114212.743683,6.668598
3,117917.016667,114212.743683,6.683392
3,117917.016667,114212.743683,6.698236
3,117917.016667,114212.743683,6.713112
3,117917.016667,114212.743683,6.718656
3,117917.016667,114212.743683,6.733155
3,117917.016667,114212.743683,6.739270
3,117917.016667,114212.743683,6.755151
3,117917.016667,114212.743683,6.760834
3,117917.016667,114212.743683,6.766822
3,117917.016667,114212.743683,6.780853
3,117917.016667,114212.743683,6.786357
3,117917.016667,114212.743683,6.800131
3,117917.016667,114212.743683,6.806176
3,117917.016667,114212.743683,6.821737
3,117917.016667,114212.743683,6.827426
3,117917.016667,114212.743683,6.833203
3,117917.016667,114212.743683,6.848548
3,117917.016667,114212.743683,6.854516
3,117917.016667,114212.743683,6.860383
3,117917.016667,114212.743683,6.882740
3,117917.016667,114212.743683,6.892259
3,117917.016667,114212.743683,6.899572
3,117917.016667,114212.743683,6.915039
3,117917.016667,114212.743683,6.929393
3,117917.016667,114212.743683,6.964648
3,117917.016667,114212.743683,7.087326
3,117917.016667,114212.743683,7.165452
3,117917.016667,114212.743683,7.229489
3,117917.016667,114212.743683,7.280120
3,117917.016667,114212.743683,7.364513
3,117917.016667,114212.743683,7.386900
3,117917.016667,114212.743683,7.395012
3,117917.016667,114212.743683,7.401634
3,117917.016667,114212.743683,7.422924
3,117917.016667,114212.743683,7.442566
3,117917.016667,114212.743683,7.466387
3,117917.016667,114212.743683,7.485922
3,117917.016667,114212.743683,7.505116
3,117917.016667,114372.257572,7.524782
3,117917.016667,114372.257572,7.532864
3,117917.016667,114372.257572,7.552642
3,117917.016667,114372.257572,7.561043
3,117917.016667,114372.257572,7.569927
3,117917.016667,114372.257572,7.576095
3,117917.016667,114372.257572,7.583500
3,117917.016667,114372.257572,7.590407
3,117917.016667,114372.257572,7.599809
3,117917.016667,114372.257572,7.606122
3,117917.016667,114372.257572,7.661568
3,117917.016667,114372.257572,7.684899
3,117917.016667,114372.257572,7.706567
3,117917.016667,114372.257572,7.719170
3,117917.016667,114372.257572,7.728898
3,117917.016667,114372.257572,7.738215
3,117917.016667,114372.257572,7.751846
3,117917.016667,114372.257572,7.760559
3,117917.016667,114372.257572,7.840653
3,117917.016667,114372.257572,7.858675
3,117917.016667,117917.016667,7.859132
4,107160.744444,100926.034396,3.528376
4,107160.744444,100926.034396,3.731192
4,107160.744444,100926.034396,3.839335
4,107160.744444,100926.034396,3.867971
4,107160.744444,100926.034396,3.898318
4,107160.744444,100926.034396,3.930418
4,107160.744444,100926.034396,3.999606
4,107160.744444,100926.034396,4.035973
4,107160.744444,100926.034396,4.093370
4,107160.744444,100926.034396,4.107816
4,107160.744444,100926.034396,4.123930
4,107160.744444,100926.034396,4.142986
4,107160.744444,100926.034396,4.173867
4,107160.744444,100926.034396,4.207313
4,107160.744444,100926.034396,4.243729
4,107160.744444,100926.034396,4.323905
4,107160.744444,100926.034396,4.381970
4,107160.744444,100926.034396,4.450640
4,107160.744444,100926.034396,4.496806
4,107160.744444,100926.034396,4.544447
4,107160.744444,100926.034396,4.589660
4,107160.744444,100926.034396,4.641854
4,107160.744444,100926.034396,4.668416
4,107160.744444,100926.034396,4.716077
4,107160.744444,100926.034396,4.742539
4,107160.744444,100926.034396,4.774478
4,107160.744444,100926.034396,4.810726
4,107160.744444,100926.034396,4.894452
4,107160.744444,100926.034396,4.948702
4,107160.744444,100926.034396,4.997667
4,107160.744444,100926.034396,5.068968
4,107160.744444,100926.034396,5.137178
4,107160.744444,100926.034396,5.155924
4,107160.744444,100926.034396,5.188052
4,107160.744444,100926.034396,5.255316
4,107160.744444,100926.034396,5.267883
4,107160.744444,100926.034396,5.303769
