instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10609.560145,10595.690820,10595.690820,11047.709499,12912.475382,11801.185729,7.722870,8.774601,8.815026,8.774497,1040.491179,1202.300081,1200.000000,New,16,990702,154959,17
1,0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,0.208146,0.285880,0.287835,0.285893,0.285891,0.287826,1200.000000,Farkas,16,0,0,17
2,0.000230,0.000223,0.000230,0.000230,0.000250,0.000250,0.000250,0.229312,0.343920,0.345753,0.343924,0.343919,0.345733,1200.000000,Farkas,16,0,0,17
3,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.223884,0.315140,0.317011,0.315154,0.315154,0.317005,1200.000000,Farkas,16,0,0,17
4,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.211479,0.376791,0.378710,0.376804,0.376804,0.378704,1200.000000,Farkas,16,0,0,17
5,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.207426,0.316562,0.318443,0.316573,0.316572,0.318433,1200.000000,Farkas,16,0,0,17
6,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.227977,0.352795,0.354713,0.352808,0.352808,0.354707,1200.000000,Farkas,16,0,0,17
7,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.194304,0.304147,0.306000,0.304159,0.304158,0.305995,1200.000000,Farkas,16,0,0,17
8,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.225878,0.391627,0.393531,0.391638,0.391636,0.393521,1200.000000,Farkas,16,0,0,17
9,0.000236,0.000224,0.000236,0.000236,0.000260,0.000260,0.000260,0.255210,0.464998,0.466925,0.465012,0.465011,0.466920,1200.000000,Farkas,16,0,0,17
10,15316.807984,15323.516649,15316.807984,15316.807984,16746.099101,19435.132084,17766.928396,0.234553,0.785814,0.802108,0.785828,209.648867,1202.703687,1200.000000,Farkas,16,1521822,242281,17
