lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
8877.000000,8894.285714,8894.285714,9962.000000,11057.285714,17928.000000,14641.000000,2.210838,4.074646,4.821753,4.074655,273.342432,300.344225,300.000000,New,4,196301,19134,4
8880.428571,8897.714286,8892.803398,10488.000000,11224.238095,100000000000000007629769841091887003294964970946560.000000,15508.000000,0.523639,0.827721,2.966242,7.932216,232.322515,300.381432,300.000000,Old,4,189968,16269,4
8739.571429,8763.214286,8739.571429,9443.000000,11389.000000,17429.000000,11389.000000,0.294212,1.062857,1.569472,1.062862,69.131287,124.084186,300.000000,Old,4,142819,13241,4
8840.953668,8845.229692,8840.953668,10676.603600,11360.821429,21779.000000,12706.000000,0.488679,0.857611,6.701548,0.857615,83.136292,300.335958,300.000000,Old,4,239863,20644,4
9253.428571,9253.428571,9253.428571,13092.995642,13326.000000,15728.000000,13326.000000,0.481205,0.987107,1.389860,0.987110,79.627252,79.633418,300.000000,Old,4,91884,7550,4
8858.500000,8858.500000,8858.500000,10681.000000,11547.000000,27886.000000,11547.000000,0.143089,0.483252,1.160996,0.483257,175.762159,175.881044,300.000000,Old,4,201651,20447,4
8893.915584,8899.629870,8893.915584,9962.000000,11188.000000,29313.000000,11188.000000,0.489212,1.154096,2.008727,1.154100,124.430229,146.582364,300.000000,Old,4,110353,11514,4
8878.142857,8895.428571,8878.142857,10241.000000,10926.000000,100000000000000007629769841091887003294964970946560.000000,10926.000000,0.234336,0.627772,1.296812,1.848895,126.062843,132.179414,300.000000,Old,4,189127,12812,4
8638.942857,8681.657143,8644.657143,8917.000000,11427.285709,100000000000000007629769841091887003294964970946560.000000,12822.000000,0.302792,1.026410,1.362456,2.358398,297.964964,300.446787,300.000000,Old,4,235909,24102,4
8870.714286,8894.285714,8877.000000,10668.161456,11327.095238,100000000000000007629769841091887003294964970946560.000000,14838.000000,0.249655,0.464473,1.700236,2.915985,218.717940,300.506556,300.000000,Old,4,232608,26467,4
8767.190476,8789.809524,8789.809524,10264.000000,11353.857143,100000000000000007629769841091887003294964970946560.000000,12197.000000,0.691915,0.979272,2.716889,3.356705,227.894442,300.320485,300.000000,Old,4,239199,20730,4
