lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
38893.903641,38962.268924,38956.149375,38956.149375,39358.375006,40560.054142,40005.054142,6.567235,7.006073,7.032871,7.006075,281.741605,300.701835,300.000000,New,16,290936,50379,17
38947.624335,39001.998975,38962.198168,38962.198168,39437.638263,41784.621111,40139.476677,0.164126,0.577606,0.609878,0.577620,246.712569,300.573431,300.000000,Farkas,16,275357,49872,17
39083.006612,39092.989786,39083.006612,39083.006612,39716.561263,41206.000149,40114.054142,0.182752,1.182653,1.195999,1.182664,1.473179,300.786457,300.000000,Farkas,16,557524,93730,17
6170.790227,6170.903411,6170.790227,6170.790227,7631.784184,8599.632368,7785.779807,0.202261,0.956876,0.978472,0.956883,134.997239,300.777573,300.000000,Farkas,16,505302,81117,17
0.000226,0.000226,0.000226,0.000226,0.000250,0.000250,0.000250,0.267866,0.524775,0.526587,0.524781,0.524777,0.526569,300.000000,Farkas,16,0,0,17
6868.643675,6869.711416,6868.643675,6868.643675,7960.925859,8345.264210,8059.666880,0.262680,0.972451,0.984555,0.972456,0.989176,300.768335,300.000000,Farkas,16,568685,101014,17
26789.154424,26835.036767,26789.154424,26789.154424,27570.066701,28347.054162,28322.977950,0.200493,0.950499,0.963721,0.950506,0.968545,301.022023,300.000000,Farkas,16,567729,98298,17
39017.862481,39046.385115,39017.862481,39017.862481,39525.649949,40896.750580,40120.912263,0.166200,1.125678,1.136862,1.125683,41.525268,300.919910,300.000000,Farkas,16,511447,86303,17
31570.030942,31582.407756,31570.030942,31570.030942,32182.248049,33245.977930,32541.610480,0.213106,0.575086,0.586804,0.575091,112.898371,300.893903,300.000000,Farkas,16,575142,102638,17
38893.866551,38962.302814,38956.056810,38956.056810,39359.180597,40560.054142,40121.912263,0.150213,0.571322,0.598018,0.571326,239.106881,300.583602,300.000000,Farkas,16,296235,51239,17
38892.949411,38961.706793,38955.366548,38955.366548,39402.252788,40559.141700,40004.141700,0.154586,0.587684,0.615556,0.587697,213.462947,300.700573,300.000000,Farkas,16,314975,52811,17
