lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
183975.539693,184727.732157,184345.962550,186683.154128,188182.000000,188182.000000,188182.000000,4.707745,8.178706,9.206072,8.178714,9.456539,16.079739,300.000000,New,4,5547,172,5
17835.080273,17836.279541,17836.276557,17918.116667,17918.116667,17918.116667,17918.116667,0.876953,1.225661,1.233597,1.225664,1.225658,1.236320,300.000000,Old,4,0,0,5
13074.507887,13074.507887,13074.507887,13074.507887,13469.730149,13469.730149,13469.730149,0.464076,1.070221,1.086727,1.070226,1.092017,1.098899,300.000000,Old,4,14,2,5
12365.124259,12365.124259,12365.124259,12365.124259,12365.124259,0.000000,12365.124259,0.312259,0.000000,0.344441,0.341805,0.341801,0.344422,300.000000,Old,4,0,0,5
33931.740821,34008.230976,34008.230976,36938.153698,37085.270833,37085.270833,37085.270833,1.343124,2.219579,2.389670,2.219584,2.404020,2.577094,300.000000,Old,4,242,4,5
28192.355195,28359.331497,28359.331497,33034.792768,35940.205556,35940.205556,35940.205556,1.518923,2.845468,3.136771,2.845481,3.175881,4.318236,300.000000,Old,4,822,20,5
33665.039847,34438.145295,34438.145295,34630.475000,34630.475000,34630.475000,34630.475000,1.108145,1.474389,1.502782,1.474400,1.474399,1.506503,300.000000,Old,4,3,0,5
9462.757031,9462.757031,9462.757031,9462.757031,9462.757031,0.000000,9462.757031,0.240816,0.000000,0.272728,0.270117,0.270118,0.272722,300.000000,Old,4,0,0,5
20867.893233,20890.723337,20890.723337,21092.989588,21233.441667,21233.441667,21233.441667,1.287225,1.728241,1.789077,1.728254,1.728254,1.804878,300.000000,Old,4,22,0,5
31392.067288,31468.506968,31468.506968,32023.485378,32710.500000,32710.500000,32710.500000,1.136294,1.712383,1.758460,1.712397,1.768195,1.822915,300.000000,Old,4,92,4,5
32899.588537,33847.911584,33330.450766,35155.441277,36579.197222,36579.197222,36579.197222,1.693907,2.355032,2.551924,2.355045,2.615785,3.305695,300.000000,Old,4,885,14,5
