lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,3.606896,3.940150,4.110606,3.940066,4.118235,5.039956,300.000000,New,64,2307,206
0.000000,30.439252,20.376648,25.412918,31.000000,31.000000,31.000000,0.282385,0.371162,0.723838,0.371166,0.730909,0.901629,300.000000,Farkas,64,994,36
0.000000,29.283417,19.679410,24.546315,33.000000,34.000000,33.000000,0.277271,0.622792,0.974427,0.622803,0.981495,1.602320,300.000000,Farkas,64,2147,234
0.000000,30.548024,29.286306,29.603150,34.000000,34.000000,34.000000,0.282639,0.479489,0.814340,0.479502,0.819758,1.474076,300.000000,Farkas,64,2152,152
0.000000,29.790698,29.242052,29.360417,30.000000,30.000000,30.000000,0.282242,0.497383,0.508590,0.497399,0.497398,0.509729,300.000000,Farkas,64,0,0
0.000000,30.000000,29.475538,29.745437,30.000000,30.000000,30.000000,0.287064,0.417720,0.427963,0.417735,0.417734,0.429023,300.000000,Farkas,64,0,0
0.000000,28.562951,28.049803,28.239279,34.000000,34.000000,34.000000,0.282574,0.484245,0.751707,0.484261,0.758729,1.486224,300.000000,Farkas,64,2025,166
0.000000,28.491850,20.015650,24.589354,33.000000,33.000000,33.000000,0.273783,0.579105,0.924480,0.579118,0.928903,1.400045,300.000000,Farkas,64,1719,102
0.000000,28.787919,27.705132,27.946167,30.000000,30.000000,30.000000,0.280168,0.513277,0.875658,0.513290,0.882772,1.281518,300.000000,Farkas,64,1474,76
0.000000,28.344199,27.188409,27.361144,31.000000,31.000000,31.000000,0.280157,0.370931,0.762242,0.370945,0.768677,1.280914,300.000000,Farkas,64,1626,104
0.000000,30.750000,30.360924,30.628636,34.000000,34.000000,34.000000,0.289946,0.454500,0.688011,0.454514,0.695414,1.269551,300.000000,Farkas,64,1521,106
