lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
94.216250,94.216250,94.216250,102.882545,105.439738,115.000000,111.000000,0.408627,0.892007,2.432783,0.891908,2.506621,301.360591,300.000000,None,64,171461,18263,0
93.753750,93.753750,93.753750,101.279628,102.941141,114.000000,106.000000,0.051303,0.537969,2.582430,0.537971,2.845158,302.398436,300.000000,None,64,164840,18782,0
93.742500,93.742500,93.742500,101.609228,104.278431,111.000000,107.000000,0.049973,0.572750,2.694222,0.572754,12.222727,300.559447,300.000000,None,64,182779,18305,0
94.091250,94.091250,94.091250,103.085539,105.679310,111.000000,107.000000,0.043535,0.734812,2.789038,0.734815,3.983875,300.694420,300.000000,None,64,199093,19125,0
94.216250,94.216250,94.216250,103.123259,105.175986,114.000000,107.000000,0.041890,0.629245,1.867977,0.629250,289.516462,300.243971,300.000000,None,64,192776,17909,0
93.841250,93.841250,93.841250,102.528437,104.587559,115.000000,107.000000,0.048553,0.551076,2.105523,0.551080,8.829528,300.279560,300.000000,None,64,183667,16561,0
94.216250,94.216250,94.216250,101.496444,104.138249,110.000000,109.000000,0.053105,0.543291,2.463881,0.543294,294.008599,301.032890,300.000000,None,64,165534,18067,0
93.128750,93.128750,93.128750,101.457261,104.000000,111.000000,104.000000,0.046458,0.557100,2.466780,0.557104,189.496636,283.945185,300.000000,None,64,215913,20255,0
93.937500,93.937500,93.937500,101.697600,104.214250,115.000000,107.000000,0.043637,0.489699,2.408318,0.489708,49.982246,301.006393,300.000000,None,64,177862,18293,0
93.897500,93.897500,93.897500,101.935330,104.351091,115.000000,109.000000,0.043290,0.638848,2.596119,0.638854,269.789963,301.084799,300.000000,None,64,149317,18507,0
93.888750,93.888750,93.888750,99.927078,103.827353,112.000000,107.000000,0.047286,0.500428,2.409797,0.500430,2.700605,301.984791,300.000000,None,64,164354,16949,0
