instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,4.088497,4.421725,4.595147,4.421589,4.602689,5.524419,1200.000000,New,64,2307,206,69
1,20.570922,30.168224,29.941061,30.138872,34.000000,34.000000,34.000000,1.017299,1.346165,1.634890,1.346171,1.641245,2.411454,1200.000000,Old,64,2212,178,69
2,20.570922,30.168224,30.079750,30.166448,34.000000,34.000000,34.000000,0.889594,1.219411,1.455280,1.219417,1.461573,2.471389,1200.000000,Old,64,2673,248,69
3,20.570922,30.168224,29.941061,30.138872,34.000000,34.000000,34.000000,1.008212,1.338451,1.627443,1.338461,1.633933,2.431684,1200.000000,Old,64,2221,178,69
4,20.570922,30.168224,29.843377,30.049551,34.000000,34.000000,34.000000,0.862640,1.199707,1.586358,1.199721,1.593320,2.596185,1200.000000,Old,64,2996,274,69
5,20.570922,30.168224,29.941061,30.138872,34.000000,34.000000,34.000000,1.009377,1.340667,1.629932,1.340681,1.636468,2.422743,1200.000000,Old,64,2222,178,69
6,20.570922,30.168224,29.941061,30.138872,34.000000,34.000000,34.000000,1.007567,1.338499,1.627232,1.338505,1.633645,2.403480,1200.000000,Old,64,2221,178,69
7,20.570922,30.168224,30.102325,30.171106,34.000000,34.000000,34.000000,0.879101,1.194985,1.431827,1.194988,1.437840,2.373971,1200.000000,Old,64,2460,264,69
8,20.506657,30.168224,29.886454,30.061170,34.000000,34.000000,34.000000,0.894445,1.258148,1.574873,1.258164,1.582779,2.554082,1200.000000,Old,64,2502,216,69
9,20.570922,30.168224,29.941061,30.131614,34.000000,34.000000,34.000000,0.967909,1.298790,1.582934,1.298794,1.589826,2.550923,1200.000000,Old,64,2843,232,69
10,20.570922,30.168224,30.007847,30.175215,34.000000,34.000000,34.000000,0.878679,1.209552,1.429736,1.209558,1.437794,2.589725,1200.000000,Old,64,3125,318,69
