instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10482.795280,10482.795280,10482.795280,11075.587662,12912.475382,11801.185729,0.172882,1.512089,1.529374,1.511945,783.801950,1218.462006,1200.000000,None,64,1474001,230270,0
1,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.007654,0.114212,0.116112,0.114229,0.114229,0.116107,1200.000000,None,64,0,0,0
2,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.010072,0.036023,0.039445,0.036026,0.036021,0.039427,1200.000000,None,64,0,0,0
3,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.008200,0.140814,0.142735,0.140827,0.140827,0.142729,1200.000000,None,64,0,0,0
4,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.016112,0.184693,0.186656,0.184706,0.184706,0.186650,1200.000000,None,64,0,0,0
5,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.016082,0.133962,0.135860,0.133963,0.133957,0.135840,1200.000000,None,64,0,0,0
6,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.014534,0.136381,0.138329,0.136387,0.136382,0.138309,1200.000000,None,64,0,0,0
7,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.007531,0.032681,0.036217,0.032696,0.032694,0.036212,1200.000000,None,64,0,0,0
8,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.008908,0.123312,0.125197,0.123323,0.123322,0.125191,1200.000000,None,64,0,0,0
9,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.008307,0.059332,0.062209,0.059343,0.059342,0.062206,1200.000000,None,64,0,0,0
10,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.009116,0.128121,0.130071,0.128136,0.128136,0.130066,1200.000000,None,64,0,0,0
