instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,9106.523810,9098.791492,9962.000000,11448.761905,17928.000000,14393.000000,22.725958,24.595627,24.900973,24.595493,612.058444,1201.359397,1200.000000,New,16,758510,78994,156
1,8939.142857,9079.642857,8939.253672,10680.731207,11015.000000,11581.000000,11015.000000,2.837363,3.704373,4.393876,3.704388,24.873046,32.600671,1200.000000,Farkas,16,32706,2452,156
2,8877.000000,9106.523810,9098.791492,10240.984059,11529.785714,100000000000000007629769841091887003294964970946560.000000,11646.000000,2.097569,2.322877,4.425549,5.348949,422.998218,443.220846,1200.000000,Farkas,16,374718,34437,156
3,8877.000000,9106.523810,9098.791492,9962.000000,11377.285714,16947.000000,14393.000000,2.080734,3.756180,4.057627,3.756192,630.399361,1201.494876,1200.000000,Farkas,16,805152,79971,156
4,8885.428571,9106.523810,9097.954370,10155.000000,11401.112245,100000000000000007629769841091887003294964970946560.000000,11512.000000,2.178021,2.445271,2.992959,3.628011,6.041728,205.698799,1200.000000,Farkas,16,189931,15422,156
5,8877.000000,9106.523810,8998.487500,9962.000000,11242.964286,23142.000000,11337.000000,2.118896,2.754160,3.460420,2.754177,193.598745,207.103969,1200.000000,Farkas,16,180645,15713,156
6,8878.142857,9109.952381,9095.169384,10656.317136,11286.428571,100000000000000007629769841091887003294964970946560.000000,11393.000000,2.792396,3.649706,8.350691,9.412453,295.006229,308.928897,1200.000000,Farkas,16,263813,22349,156
7,8885.428571,9106.523810,8977.649563,9962.000000,11255.000000,12349.000000,11255.000000,2.261980,2.743642,3.242125,2.743656,24.440066,81.289194,1200.000000,Farkas,16,66240,6236,156
8,8877.000000,9106.523810,9098.791492,10640.952059,11385.535714,100000000000000007629769841091887003294964970946560.000000,14393.000000,2.090074,2.369633,6.487691,8.593318,591.936616,1201.599662,1200.000000,Farkas,16,737979,83364,156
9,8877.000000,9106.523810,9098.791492,10137.990393,11400.000000,100000000000000007629769841091887003294964970946560.000000,14394.000000,2.099320,2.931000,3.833130,4.602479,1097.192966,1201.462310,1200.000000,Farkas,16,788413,79036,156
