instanceIndex,primalBounds,dualBounds,times
0,37.000000,34.856524,2.091206
0,37.000000,34.856524,3.914150
0,37.000000,34.856524,5.504582
0,37.000000,34.856524,6.452781
0,37.000000,34.856524,7.895668
0,37.000000,34.856524,9.348494
0,37.000000,34.856524,10.422100
0,37.000000,34.856524,11.801748
0,37.000000,34.856524,12.808948
0,37.000000,34.856524,14.262358
0,37.000000,34.856524,15.444734
0,37.000000,34.856524,16.641523
0,37.000000,34.856524,17.690835
0,37.000000,34.856524,18.648580
0,37.000000,34.856524,19.492096
0,37.000000,34.856524,20.285557
0,37.000000,34.856524,21.177845
0,37.000000,34.856524,22.092734
0,37.000000,34.856524,23.181777
0,37.000000,34.856524,24.200334
0,37.000000,34.856524,25.156054
0,37.000000,34.856524,26.016208
0,37.000000,34.856524,26.974792
0,37.000000,34.856524,27.876190
0,37.000000,34.856524,28.905803
0,37.000000,34.856524,29.929802
0,37.000000,34.856524,30.782149
0,37.000000,34.856524,31.705592
0,37.000000,34.856524,32.675526
0,37.000000,34.856524,33.739614
0,37.000000,34.856524,34.786532
0,37.000000,34.856524,35.758782
0,37.000000,34.856524,36.671307
0,37.000000,34.856524,37.579957
0,37.000000,34.856524,38.550416
0,37.000000,34.856524,39.548705
0,37.000000,34.856524,40.518153
0,37.000000,34.856524,41.384676
0,37.000000,34.856524,42.208744
0,37.000000,34.856524,42.893103
0,37.000000,34.856524,43.569566
0,37.000000,34.856524,44.356409
0,37.000000,34.856524,44.988413
0,37.000000,34.856524,45.811877
0,37.000000,34.856524,46.523761
0,37.000000,34.856524,47.217151
0,37.000000,34.856524,48.012040
0,37.000000,34.856524,48.795167
0,37.000000,34.856524,49.728513
0,37.000000,34.856524,50.482869
0,37.000000,34.856524,51.208082
0,37.000000,34.856524,51.916121
0,37.000000,34.856524,52.610584
0,37.000000,34.856524,53.251543
0,37.000000,34.856524,54.031329
0,37.000000,34.856524,54.859357
0,37.000000,34.856524,56.012538
0,37.000000,34.856524,57.224983
0,37.000000,34.856524,58.096024
0,37.000000,34.856524,59.067744
0,37.000000,34.856524,60.167220
0,37.000000,34.856524,61.291399
0,37.000000,34.856524,62.047125
0,37.000000,34.856524,62.947691
0,37.000000,34.856524,63.787639
0,37.000000,34.856524,64.623425
0,37.000000,34.856524,65.428868
0,37.000000,34.856524,66.118253
0,37.000000,34.856524,66.894508
0,37.000000,34.856524,67.767478
0,37.000000,34.856524,68.572739
0,37.000000,34.856524,69.356574
0,37.000000,34.856524,70.088503
0,37.000000,34.856524,70.896549
0,37.000000,34.856524,71.962369
0,37.000000,34.856524,72.882714
0,37.000000,34.856524,73.744858
0,37.000000,34.856524,74.652178
0,37.000000,34.856524,75.562896
0,37.000000,34.856524,76.444807
0,37.000000,34.856524,77.342223
0,37.000000,34.856524,78.192235
0,37.000000,34.856524,78.966928
0,37.000000,34.856524,79.761288
0,37.000000,34.856524,80.554406
0,37.000000,34.856524,81.291244
0,37.000000,34.856524,82.248929
0,37.000000,34.856524,83.095521
0,37.000000,34.856524,83.935940
0,37.000000,34.856524,84.727799
0,37.000000,34.856524,85.743244
0,37.000000,34.856524,86.574067
0,37.000000,34.856524,87.455935
0,37.000000,34.856524,88.479184
0,37.000000,34.856524,89.458077
0,37.000000,34.856524,90.417701
0,37.000000,34.856524,91.445581
0,37.000000,34.856524,92.476214
0,37.000000,34.856524,93.388048
0,37.000000,34.856524,94.418894
0,37.000000,34.856524,95.436938
0,37.000000,34.856524,96.563274
0,37.000000,34.856524,97.494736
0,37.000000,34.856524,98.422107
0,37.000000,34.856524,99.375157
0,37.000000,34.856524,100.480322
0,37.000000,34.856524,101.477381
0,37.000000,34.856524,102.446433
0,37.000000,34.856524,103.402177
0,37.000000,34.856524,104.377488
0,37.000000,34.856524,105.381921
0,37.000000,34.856524,106.284960
0,37.000000,34.856524,107.125533
0,37.000000,34.856524,108.133106
0,37.000000,34.856524,109.199567
0,37.000000,34.856524,110.090229
0,37.000000,34.856524,110.934254
0,37.000000,34.856524,111.735328
0,37.000000,34.856524,112.574332
0,37.000000,34.856524,113.337226
0,37.000000,34.856524,114.095442
0,37.000000,34.856524,115.081648
0,37.000000,34.856524,115.950415
0,37.000000,34.972995,118.954213
0,37.000000,35.133176,121.858554
0,37.000000,35.173600,124.622904
0,37.000000,35.243911,127.523759
0,37.000000,35.284331,129.884087
0,37.000000,35.298379,132.585314
0,37.000000,35.320940,135.308751
0,37.000000,35.335949,137.636074
0,37.000000,35.345088,139.640899
0,37.000000,35.364299,142.035063
0,37.000000,35.378724,144.299205
0,37.000000,35.392889,146.672929
0,37.000000,35.409997,149.005247
0,37.000000,35.421001,151.263471
0,37.000000,35.432837,153.319178
0,37.000000,35.443031,155.610928
0,37.000000,35.457867,157.900350
0,37.000000,35.465305,160.117220
0,37.000000,35.475049,162.280868
0,37.000000,35.480951,164.642561
0,37.000000,35.490330,166.709231
0,37.000000,35.498034,168.924184
0,37.000000,35.503749,170.246818
0,37.000000,35.503749,171.063273
0,37.000000,35.503749,171.891406
0,37.000000,35.503749,172.928144
0,37.000000,35.503749,173.781794
0,37.000000,35.503749,174.801275
0,37.000000,35.503749,175.652987
0,37.000000,35.503749,176.677382
0,37.000000,35.503749,177.606806
0,37.000000,35.503749,178.502726
0,37.000000,35.503749,179.276335
