lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
38893.903641,38893.903641,38893.903641,38893.903641,39376.414169,40560.054142,40005.054142,0.010056,0.458504,0.472073,0.458516,39.831876,306.184944,300.000000,None,4,516783,86944,0
38893.646254,38893.646254,38893.646254,38893.646254,39377.549468,40559.054142,40004.054142,0.011329,0.451342,0.464361,0.451347,42.577446,301.114438,300.000000,None,4,521430,87751,0
26510.964113,26510.964113,26510.964113,26510.964113,27104.976577,28595.617817,27638.054162,0.011794,1.112701,1.127716,1.112705,3.702088,300.989261,300.000000,None,4,515192,86530,0
38894.367464,38894.367464,38894.367464,38894.367464,39379.444240,40561.054142,40006.054142,0.013253,0.433516,0.446481,0.433519,39.799054,301.060616,300.000000,None,4,521237,87768,0
51686.345182,51686.345182,51686.345182,51686.345182,52023.060261,54756.387825,52771.123829,0.013866,0.713406,0.726999,0.713411,194.178263,301.687314,300.000000,None,4,571895,97243,0
45253.010849,45253.010849,45253.010849,45253.010849,45632.720310,47337.610470,46438.912253,0.013554,0.792314,0.804810,0.792321,152.856199,300.875058,300.000000,None,4,491553,85338,0
38893.294567,38893.294567,38893.294567,38893.294567,39377.769085,40559.141700,40004.141700,0.013168,0.450431,0.463474,0.450436,0.468581,300.905272,300.000000,None,4,520779,87579,0
38893.442891,38893.442891,38893.442891,38893.442891,39379.103832,40560.054142,40005.054142,0.011944,0.444009,0.457010,0.444012,39.731385,300.971739,300.000000,None,4,520885,87896,0
26511.178608,26511.178608,26511.178608,26511.178608,27105.012855,28593.617817,27638.141720,0.012171,1.129435,1.144374,1.129438,106.329576,300.975441,300.000000,None,4,514560,86426,0
51687.033613,51687.033613,51687.033613,51687.033613,52023.712306,54752.387825,52771.123829,0.013375,0.703517,0.717087,0.703520,205.441079,301.234873,300.000000,None,4,576168,97310,0
38893.310241,38893.310241,38893.310241,38893.310241,39378.260231,40559.141700,40004.141700,0.013559,0.451453,0.464483,0.451457,39.910527,300.887444,300.000000,None,4,521397,87753,0
