lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
44.555312,44.946452,44.586994,46.780249,46.780249,53.000000,49.000000,12.450542,13.447784,17.143096,13.447795,22.255525,300.129858,300.000000,New,4,141493,9125,4
44.555312,44.872614,44.555313,46.992165,47.386337,51.000000,49.000000,7.450676,8.658759,11.960738,8.658769,278.236616,300.183521,300.000000,New,4,119391,11066,4
44.555312,44.989737,44.555313,47.270743,47.435205,51.000000,49.000000,3.805882,5.121248,8.360128,5.121250,9.087422,300.120521,300.000000,New,4,147203,11127,5
44.555312,45.002646,44.710833,47.142945,47.142945,51.000000,49.000000,3.307749,4.291144,7.479243,4.291149,7.611761,300.093071,300.000000,New,4,153772,10090,5
44.524063,44.866350,44.524063,46.948132,47.225362,51.000000,49.000000,4.042248,6.893641,10.128659,6.893646,10.216153,300.208517,300.000000,New,4,150800,11039,4
44.555312,45.002646,44.710833,47.143242,47.143242,53.000000,49.000000,3.655492,4.741235,7.887184,4.741239,8.000159,300.082702,300.000000,New,4,150300,9320,5
44.492812,44.804432,44.492813,46.806582,46.806582,51.000000,49.000000,17.435245,18.791637,22.558337,18.791639,22.676109,300.111656,300.000000,New,4,109089,8360,4
44.524062,44.944846,44.524063,46.757726,46.757726,52.000000,49.000000,19.728521,20.756535,24.935503,20.756538,59.492717,300.091228,300.000000,New,4,109701,7576,5
44.555312,44.872614,44.555313,46.279878,46.279878,52.000000,49.000000,9.921158,11.020872,14.740575,11.020878,14.927429,300.096894,300.000000,New,4,110453,10339,4
44.524063,44.866350,44.524062,46.553114,46.553114,51.000000,49.000000,7.018733,8.135732,11.752866,8.135737,12.466475,300.121758,300.000000,New,4,143275,10328,4
44.601406,45.027646,44.772969,46.617176,47.407077,51.000000,49.000000,3.696767,7.477099,9.941014,7.477103,10.718526,300.187093,300.000000,New,4,127450,11493,5
