lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10660.962990,10658.658628,10658.658628,10941.377704,12912.475382,12001.167086,35.410933,36.465586,36.504806,36.465553,41.093378,300.492579,300.000000,New,64,229465,35141,65
20607.256875,20781.234794,20772.677030,20772.677030,21062.079108,23174.021591,22013.448560,36.919630,37.413324,37.448473,37.413327,166.989633,300.438772,300.000000,New,64,206249,32491,65
10482.626687,10660.829203,10658.734596,10658.734596,10925.242743,12912.438691,12912.438691,34.844704,35.883913,35.919182,35.883915,35.931946,300.450655,300.000000,New,64,218256,33390,65
10482.845632,10661.003063,10658.904966,10658.904966,10925.725288,12912.475382,12912.475382,34.964681,36.004436,36.039910,36.004438,36.052621,300.489007,300.000000,New,64,217662,33617,65
10482.933605,10661.074946,10658.978323,10658.978323,10925.620638,12912.438691,12912.438691,34.768797,35.783015,35.818408,35.783016,35.831081,300.440630,300.000000,New,64,216805,33497,65
10482.299254,10660.444093,10658.136905,10658.136905,10941.908229,12912.475382,11998.167086,34.841462,35.839731,35.878603,35.839732,40.539122,300.447596,300.000000,New,64,230640,35259,65
15517.580703,15722.415301,15715.345018,15715.345018,15964.872843,17498.099974,17372.770496,34.224089,35.643919,35.680918,35.643924,125.104633,300.374008,300.000000,New,64,223000,34303,65
10483.018204,10661.203334,10658.896677,10658.896677,10942.376222,12912.475382,12001.167086,34.725652,35.718580,35.757347,35.718584,40.350292,300.484209,300.000000,New,64,230173,35261,65
10482.554438,10660.733417,10658.435206,10658.435206,10940.694592,12912.475382,12000.167086,35.011533,36.064242,36.103124,36.064254,36.114662,300.519627,300.000000,New,64,230159,35196,65
15517.016492,15721.839784,15714.820948,15714.820948,15961.403521,17500.099974,17500.099974,34.080914,35.503733,35.540846,35.503736,35.550207,300.504443,300.000000,New,64,225534,34634,65
5471.407710,5657.247370,5646.473028,5646.473028,5926.090164,7723.099994,7723.099994,39.659274,40.524568,40.568421,40.524584,40.576698,300.425699,300.000000,New,64,207527,31168,65
