lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
44.555312,44.555312,44.555313,46.836018,46.836018,53.000000,49.000000,0.148288,1.152456,4.018948,1.152473,4.116352,300.964265,300.000000,None,16,163610,9595,0
44.617812,44.617812,44.617813,47.212568,47.212568,51.000000,49.000000,0.130446,2.273805,5.471597,2.273811,6.087456,300.961670,300.000000,None,16,143749,9756,0
44.555312,44.555312,44.555313,46.615623,46.615623,51.000000,49.000000,0.155390,1.143473,4.427382,1.143478,9.258122,301.391240,300.000000,None,16,150838,10702,0
44.519688,44.519688,44.519688,46.510425,47.411595,51.000000,49.000000,0.150742,1.200252,4.002966,1.200257,4.098124,300.180062,300.000000,None,16,144082,11526,0
44.587768,44.587768,44.587768,47.177618,47.177618,51.000000,49.000000,0.155428,1.891798,5.579884,1.891812,6.910633,301.126038,300.000000,None,16,151258,10314,0
44.623654,44.623654,44.623654,46.985454,46.985454,51.000000,49.000000,0.154580,2.012682,5.505613,2.012688,5.627404,301.088517,300.000000,None,16,175537,7231,0
44.587768,44.587768,44.587768,46.478885,47.329350,51.000000,50.000000,0.114822,1.810244,5.380471,1.810254,5.566794,301.528581,300.000000,None,16,133694,11255,0
44.570156,44.570156,44.570156,46.789982,47.527778,51.000000,49.000000,0.141294,1.777578,5.014517,1.777583,5.140462,301.124228,300.000000,None,16,136449,11664,0
44.534836,44.534836,44.534836,45.804289,47.016500,51.000000,49.000000,0.161227,2.848714,5.677165,2.848721,5.881060,300.997225,300.000000,None,16,147101,11259,0
44.632656,44.632656,44.632656,46.743212,46.743212,51.000000,49.000000,0.140782,2.808680,6.039064,2.808683,26.678002,300.159474,300.000000,None,16,149988,10035,0
44.352750,44.352750,44.352750,45.986480,47.083953,52.000000,49.000000,0.138425,1.327556,5.030163,1.327561,10.107392,300.988607,300.000000,None,16,121664,11855,0
