instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,184727.732157,184345.962550,186683.154128,186683.154128,188182.000000,188182.000000,5.052517,8.515319,9.533228,8.515183,8.515123,9.542838,1200.000000,New,4,459,0,5
4,33931.740821,35570.692113,33940.005662,36938.156601,36938.156601,37085.270833,37085.270833,8.649195,9.516059,9.824742,9.516073,9.516073,9.827826,1200.000000,New,4,57,0,13
