instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,184727.732157,184345.962550,186683.154128,186683.154128,188182.000000,188182.000000,4.766237,8.233917,9.256119,8.233928,8.233926,9.266162,1200.000000,New,4,459,0,5
1,17835.080273,17836.279541,17835.080273,17835.080273,17835.080273,0.000000,17918.116667,0.334257,0.000000,0.649067,0.646302,0.646298,0.649048,1200.000000,Farkas,4,0,0,5
2,13074.507887,13074.507887,13074.507887,13074.507887,13469.730149,13469.730149,13469.730149,0.311388,0.913513,0.929891,0.913520,0.935240,0.942162,1200.000000,Farkas,4,14,2,5
3,12365.124259,12365.124259,12365.124259,12365.124259,12365.124259,0.000000,12365.124259,0.340578,0.000000,0.377040,0.374388,0.374383,0.377021,1200.000000,Farkas,4,0,0,5
4,33931.740821,34008.230976,33931.740821,36938.156601,36938.156601,37085.270833,37085.270833,0.324333,1.195329,1.502229,1.195333,1.195328,1.505338,1200.000000,Farkas,4,57,0,5
5,28192.355195,28359.331497,28192.355195,33006.429914,35940.205556,35940.205556,35940.205556,0.319987,1.638095,1.812334,1.638099,1.846654,2.217731,1200.000000,Farkas,4,419,12,5
6,33665.039847,34438.145295,33665.039847,33884.170994,34630.475000,34630.475000,34630.475000,0.326483,0.693157,0.729408,0.693160,0.741120,0.836372,1200.000000,Farkas,4,80,6,5
7,9462.757031,9462.757031,9462.757031,9462.757031,9462.757031,0.000000,9462.757031,0.299553,0.000000,0.334787,0.332167,0.332163,0.334768,1200.000000,Farkas,4,0,0,5
8,20867.893233,20890.723337,20867.893233,21092.989588,21092.989588,21233.441667,21233.441667,0.337979,0.777429,0.808447,0.777443,0.777443,0.811310,1200.000000,Farkas,4,21,0,5
9,31392.067288,31468.506968,31392.067288,32023.485378,32710.500000,32710.500000,32710.500000,0.314410,0.890286,0.928868,0.890301,0.937637,0.946896,1200.000000,Farkas,4,25,2,5
10,32899.588537,33847.911584,32899.588537,34843.194931,36579.197222,36579.197222,36579.197222,0.304434,0.958861,1.068488,0.958865,1.120561,1.605180,1200.000000,Farkas,4,492,16,5
