lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
33.845278,33.845278,33.845278,34.856524,35.724933,37.000000,37.000000,0.045095,0.478337,1.957146,0.478351,2.009066,302.819837,300.000000,None,64,157982,20247,0
34.105833,34.105833,34.105833,35.396529,36.136841,38.000000,37.000000,0.046089,0.675163,1.527700,0.675167,1.708919,300.295044,300.000000,None,64,174355,19699,0
34.014444,34.014444,34.014444,35.403246,36.070516,38.000000,37.000000,0.036971,0.881949,2.523949,0.881949,2.576854,300.734702,300.000000,None,64,167728,19838,0
33.792778,33.792778,33.792778,35.162631,35.909425,37.000000,37.000000,0.036868,0.565056,2.305878,0.565059,2.368133,301.378159,300.000000,None,64,163142,20160,0
33.761944,33.761944,33.761944,34.911526,35.733015,37.000000,37.000000,0.038345,0.458201,1.994802,0.458203,2.061452,300.276323,300.000000,None,64,171914,19201,0
33.280778,33.280778,33.280778,34.441522,35.097051,37.000000,37.000000,0.039607,0.704761,2.258705,0.704764,2.292040,301.246179,300.000000,None,64,153686,20837,0
33.845278,33.845278,33.845278,35.298838,36.174268,37.000000,37.000000,0.040436,0.478921,1.976344,0.478923,2.007630,300.589053,300.000000,None,64,168292,22162,0
33.584861,33.584861,33.584861,34.747269,35.601779,36.000000,36.000000,0.039074,0.444278,2.094539,0.444279,2.136425,300.302125,300.000000,None,64,189807,20008,0
33.518333,33.518333,33.518333,34.445423,35.380568,37.000000,36.000000,0.036549,0.482172,1.932622,0.482182,1.990360,300.392723,300.000000,None,64,182393,19423,0
32.905000,32.905000,32.905000,34.271535,34.948007,37.000000,36.000000,0.042468,0.410402,1.137881,0.410407,2.336946,300.234834,300.000000,None,64,180467,19776,0
33.845278,33.845278,33.845278,35.033929,35.762809,37.000000,37.000000,0.046720,0.640304,2.129591,0.640307,2.189734,300.326751,300.000000,None,64,158980,19445,0
