lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
33.845278,33.845278,33.845278,34.856524,35.724933,37.000000,37.000000,0.042031,0.475619,1.964560,0.475630,2.016323,303.036316,300.000000,None,16,157940,20244,0
33.928611,33.928611,33.928611,35.183078,36.080625,37.000000,37.000000,0.042756,0.578681,1.325900,0.578686,1.377374,300.284010,300.000000,None,16,170829,20259,0
33.845278,33.845278,33.845278,34.706805,35.907702,37.000000,37.000000,0.040858,0.426205,2.239273,0.426207,2.279515,301.769364,300.000000,None,16,158743,22388,0
33.845278,33.845278,33.845278,35.036098,35.804600,37.000000,37.000000,0.040517,0.414443,1.971930,0.414457,2.009605,301.174059,300.000000,None,16,169346,19947,0
33.845278,33.845278,33.845278,35.031131,35.829167,37.000000,37.000000,0.042070,1.241372,2.863493,1.241375,2.942457,300.977617,300.000000,None,16,172584,19705,0
33.828333,33.828333,33.828333,34.992886,35.935930,37.000000,37.000000,0.046419,0.841548,2.322054,0.841552,2.349445,301.198003,300.000000,None,16,164154,20914,0
33.928611,33.928611,33.928611,34.902669,35.693069,37.000000,37.000000,0.040942,0.544850,1.370859,0.544852,1.415455,300.305236,300.000000,None,16,171529,19691,0
33.845278,33.845278,33.845278,35.080476,35.796249,37.000000,37.000000,0.046485,0.776771,1.996464,0.776772,2.028877,300.610081,300.000000,None,16,154801,20805,0
33.914444,33.914444,33.914444,34.928860,35.848408,37.000000,37.000000,0.034047,0.773946,2.321973,0.773950,2.366325,301.236895,300.000000,None,16,169556,20225,0
33.761944,33.761944,33.761944,35.104035,35.758631,37.000000,37.000000,0.039921,0.449069,2.104617,0.449075,2.127965,301.184591,300.000000,None,16,151194,20319,0
33.845278,33.845278,33.845278,34.858684,35.739999,37.000000,37.000000,0.043337,0.520139,2.015543,0.520143,2.056920,300.776106,300.000000,None,16,153010,22224,0
