instanceIndex,primalBounds,dualBounds,times
0,188182.000000,186563.403655,4.278672
1,18591.930556,18591.930556,0.064098
2,9648.418256,9635.652752,0.310610
3,11670.406418,11482.697203,0.405912
3,11670.406418,11482.697203,0.409278
3,11670.406418,11482.697203,0.413152
3,11670.406418,11482.697203,0.416944
3,11670.406418,11670.406418,0.416955
4,8963.385917,8963.385917,0.049901
5,15113.674583,15113.674583,0.051332
6,8404.798744,8398.241789,0.255660
7,11685.839013,11666.476003,0.369803
8,11093.104889,11069.570388,0.282867
9,9384.350822,9384.350822,0.046024
